time 	 LH 	 RH
7691	 7691	 7691 
000.025	50.0000	50.0000	
000.038	50.5937	49.4063	
000.109	51.4139	48.5861	
000.170	51.8330	48.1670	
000.239	52.5479	47.4521	
000.276	52.7538	47.2462	
000.353	52.9886	47.0114	
000.415	53.3059	46.6941	
000.476	53.8894	46.1106	
000.536	54.2246	45.7754	
000.603	55.5865	44.4135	
000.667	56.4929	43.5071	
000.725	56.8601	43.1399	
000.787	57.5192	42.4808	
000.850	58.6290	41.3710	
000.915	60.1465	39.8535	
000.975	61.1180	38.8820	
001.034	62.0172	37.9828	
001.103	63.5666	36.4334	
001.164	64.2167	35.7833	
001.224	65.0210	34.9790	
001.288	65.0863	34.9137	
001.352	64.2450	35.7550	
001.416	63.6717	36.3283	
001.474	63.8414	36.1586	
001.534	62.6006	37.3994	
001.603	61.5778	38.4222	
001.654	60.7408	39.2592	
001.709	60.8090	39.1910	
001.787	59.8820	40.1180	
001.851	58.4433	41.5567	
001.914	58.6733	41.3267	
001.975	58.6765	41.3235	
002.035	58.5350	41.4650	
002.104	58.3747	41.6253	
002.167	58.3675	41.6325	
002.211	58.1653	41.8347	
002.273	58.6151	41.3849	
002.337	59.1221	40.8779	
002.401	59.1557	40.8443	
002.461	59.6653	40.3347	
002.534	60.3410	39.6590	
002.603	60.7432	39.2568	
002.667	59.9680	40.0320	
002.730	59.6682	40.3318	
002.775	59.5534	40.4466	
002.837	59.4599	40.5401	
002.910	59.5848	40.4152	
002.976	59.2581	40.7419	
003.035	58.1416	41.8584	
003.103	57.4869	42.5131	
003.168	57.7070	42.2930	
003.223	56.2411	43.7589	
003.287	54.4933	45.5067	
003.355	54.4954	45.5046	
003.415	53.2616	46.7384	
003.463	52.2679	47.7321	
003.532	51.4583	48.5417	
003.590	52.5117	47.4883	
003.653	51.5116	48.4884	
003.709	51.2814	48.7186	
003.773	52.0424	47.9576	
003.837	52.8387	47.1612	
003.901	51.9836	48.0164	
003.961	52.4577	47.5423	
004.035	54.0641	45.9359	
004.090	55.3721	44.6279	
004.169	55.3292	44.6708	
004.223	54.5794	45.4206	
004.291	55.6574	44.3426	
004.339	56.1171	43.8829	
004.417	55.3520	44.6480	
004.462	55.3863	44.6137	
004.537	55.5957	44.4043	
004.606	55.2467	44.7533	
004.667	54.6455	45.3545	
004.722	54.0095	45.9905	
004.780	52.9099	47.0901	
004.849	52.7768	47.2232	
004.917	52.8831	47.1169	
004.977	53.1084	46.8916	
005.029	53.1593	46.8407	
005.103	53.8652	46.1348	
005.157	55.1137	44.8863	
005.210	54.6406	45.3594	
005.290	54.5087	45.4913	
005.338	55.4128	44.5872	
005.418	57.1418	42.8582	
005.465	58.2703	41.7297	
005.530	58.6367	41.3633	
005.590	58.3904	41.6096	
005.653	59.7129	40.2871	
005.725	60.8136	39.1864	
005.780	61.2813	38.7187	
005.851	60.5877	39.4123	
005.916	61.7100	38.2900	
005.975	62.7789	37.2211	
006.037	63.7336	36.2664	
006.106	62.7929	37.2071	
006.167	63.4988	36.5012	
006.223	64.0416	35.9584	
006.287	65.3764	34.6236	
006.352	65.7774	34.2226	
006.417	66.6251	33.3749	
006.475	66.5649	33.4351	
006.536	66.3694	33.6306	
006.603	66.7793	33.2207	
006.667	67.3978	32.6022	
006.726	65.6382	34.3618	
006.787	65.3688	34.6312	
006.849	66.7127	33.2873	
006.901	67.1054	32.8947	
006.961	66.1643	33.8357	
007.021	66.4900	33.5100	
7692	 7692	 7692 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.022	50.0000	50.0000	
000.042	50.6362	49.3638	
000.084	51.8541	48.1459	
000.150	51.8743	48.1257	
000.213	52.2848	47.7152	
000.270	53.1377	46.8623	
000.343	54.0741	45.9259	
000.404	54.2100	45.7900	
000.453	54.7564	45.2436	
000.529	55.2136	44.7864	
000.594	55.8936	44.1064	
000.649	55.8105	44.1895	
000.712	54.8538	45.1462	
000.777	54.8621	45.1379	
000.842	55.4295	44.5705	
000.901	54.5136	45.4864	
000.960	53.6205	46.3795	
001.030	54.1426	45.8574	
001.092	55.0490	44.9510	
001.149	54.5324	45.4676	
001.213	53.9878	46.0122	
001.277	55.3730	44.6270	
001.341	57.0669	42.9331	
001.401	57.6440	42.3560	
001.462	57.3536	42.6464	
001.530	58.7567	41.2433	
001.593	59.9601	40.0399	
001.642	60.7883	39.2117	
001.713	60.1618	39.8382	
001.777	60.2257	39.7743	
001.841	60.1606	39.8394	
001.894	59.5299	40.4701	
001.961	58.3874	41.6126	
002.030	58.7815	41.2185	
002.093	58.0820	41.9180	
002.149	56.9081	43.0919	
002.214	55.5018	44.4982	
002.277	55.8256	44.1744	
002.342	54.4908	45.5092	
002.389	52.3582	47.6418	
002.461	51.8571	48.1429	
002.530	51.5051	48.4949	
002.594	50.4620	49.5380	
002.649	48.6569	51.3431	
002.714	48.2164	51.7836	
002.777	47.7656	52.2344	
002.841	46.1206	53.8794	
002.902	44.4195	55.5805	
002.962	44.7300	55.2700	
003.028	44.6149	55.3851	
003.092	43.3660	56.6339	
003.148	42.2543	57.7457	
003.201	42.2409	57.7591	
003.270	42.8399	57.1601	
003.342	42.1577	57.8423	
003.395	41.6980	58.3020	
003.455	43.1041	56.8959	
003.531	45.3711	54.6289	
003.595	46.4867	53.5133	
003.643	47.3743	52.6257	
003.715	48.9444	51.0556	
003.778	50.8057	49.1943	
003.840	51.4640	48.5360	
003.900	51.8003	48.1997	
003.960	53.3857	46.6143	
004.029	54.7595	45.2405	
004.094	55.5612	44.4388	
004.149	55.5134	44.4866	
004.213	56.0807	43.9193	
004.281	56.5778	43.4222	
004.342	57.8666	42.1334	
004.395	57.6851	42.3149	
004.463	57.8984	42.1016	
004.531	58.7573	41.2427	
004.587	60.2568	39.7432	
004.643	61.3694	38.6306	
004.700	61.1855	38.8145	
004.763	61.9341	38.0659	
004.828	62.2197	37.7803	
004.901	62.1610	37.8391	
004.961	61.0748	38.9252	
005.030	61.5810	38.4190	
005.093	61.1282	38.8718	
005.150	60.5533	39.4467	
005.215	58.8157	41.1843	
005.278	57.4979	42.5021	
005.340	57.2843	42.7157	
005.403	57.4801	42.5199	
005.462	57.2577	42.7423	
005.530	56.7041	43.2959	
005.587	56.8420	43.1580	
005.648	57.7387	42.2613	
005.712	57.0268	42.9732	
005.775	55.4902	44.5098	
005.839	55.1122	44.8878	
005.899	56.5743	43.4257	
005.959	56.5735	43.4265	
006.030	55.9361	44.0639	
006.093	55.1814	44.8186	
006.149	55.9270	44.0730	
006.213	55.0977	44.9023	
006.277	54.2148	45.7852	
006.341	54.2180	45.7820	
006.402	54.5836	45.4164	
006.461	55.3763	44.6237	
006.530	55.9753	44.0247	
006.593	56.5452	43.4548	
006.649	54.9413	45.0587	
006.713	54.0188	45.9812	
006.777	53.1500	46.8500	
006.841	52.4116	47.5884	
006.901	50.3717	49.6283	
006.961	50.0426	49.9574	
007.030	49.8282	50.1718	
7702	 7702	 7702 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.020	50.0000	50.0000	
000.029	49.8698	50.1302	
000.099	50.4155	49.5845	
000.156	51.8294	48.1706	
000.219	52.4998	47.5002	
000.284	52.0310	47.9690	
000.347	51.9294	48.0706	
000.407	53.2050	46.7950	
000.468	54.0126	45.9874	
000.536	53.5774	46.4226	
000.598	53.4695	46.5305	
000.642	54.6833	45.3167	
000.706	56.0759	43.9241	
000.769	55.8605	44.1395	
000.833	55.4471	44.5529	
000.893	56.9150	43.0850	
000.953	57.9552	42.0448	
001.036	58.7233	41.2767	
001.086	58.9349	41.0651	
001.142	59.4327	40.5673	
001.206	60.7841	39.2159	
001.269	61.5811	38.4189	
001.333	61.8018	38.1982	
001.395	62.0328	37.9672	
001.454	62.7358	37.2642	
001.522	63.5441	36.4559	
001.585	63.5063	36.4937	
001.642	63.0001	36.9999	
001.705	64.0068	35.9932	
001.769	64.6987	35.3013	
001.833	64.7239	35.2761	
001.908	65.3843	34.6157	
001.967	65.6226	34.3774	
002.035	65.9689	34.0311	
002.099	65.7713	34.2288	
002.155	66.4520	33.5480	
002.219	66.4502	33.5498	
002.285	66.9400	33.0600	
002.347	67.8782	32.1218	
002.409	68.6962	31.3038	
002.468	68.0114	31.9886	
002.527	68.2157	31.7844	
002.603	68.8387	31.1613	
002.655	69.7670	30.2330	
002.717	70.0567	29.9433	
7693	 7693	 7693 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.067	50.0000	50.0000	
000.074	50.8349	49.1651	
000.139	52.1534	47.8466	
000.199	53.9859	46.0141	
000.271	55.0952	44.9048	
000.318	55.0474	44.9526	
000.374	56.0578	43.9422	
000.453	57.1530	42.8470	
000.517	57.4388	42.5612	
000.581	57.4672	42.5328	
000.627	58.0858	41.9142	
000.701	58.0677	41.9323	
000.754	56.5315	43.4685	
000.818	56.0346	43.9654	
000.889	56.0757	43.9243	
000.938	56.0831	43.9169	
001.002	54.1073	45.8927	
001.081	54.1841	45.8159	
001.142	53.7864	46.2136	
001.194	54.1939	45.8061	
001.269	53.9870	46.0130	
001.333	54.1279	45.8721	
001.381	54.1714	45.8286	
001.454	55.6987	44.3013	
001.516	56.2527	43.7473	
001.568	56.7710	43.2290	
001.643	56.9208	43.0792	
001.694	58.6468	41.3532	
001.770	60.0149	39.9851	
001.833	60.1860	39.8140	
001.874	61.0696	38.9304	
001.938	61.9301	38.0699	
002.018	62.8357	37.1643	
002.080	63.3281	36.6719	
002.134	64.0329	35.9671	
002.199	65.2432	34.7568	
002.267	66.1800	33.8200	
002.330	67.0989	32.9011	
002.374	67.7235	32.2765	
002.438	68.2259	31.7741	
002.502	68.4427	31.5573	
002.581	69.2731	30.7269	
002.627	69.2858	30.7142	
002.701	69.8266	30.1734	
002.769	69.5886	30.4114	
002.818	70.4782	29.5218	
7693	 7693	 7693 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.059	50.0000	50.0000	
000.068	49.5896	50.4104	
000.140	49.8110	50.1890	
000.198	49.8697	50.1303	
000.263	48.9493	51.0507	
000.327	49.3136	50.6864	
000.391	49.6457	50.3543	
000.446	49.5946	50.4054	
000.510	49.0946	50.9054	
000.561	49.4856	50.5144	
000.624	49.8592	50.1408	
000.684	49.7716	50.2284	
000.749	49.8018	50.1982	
000.813	49.9068	50.0932	
000.877	50.1727	49.8273	
000.933	50.1563	49.8437	
000.996	49.9559	50.0441	
001.061	50.6855	49.3145	
001.125	51.2888	48.7112	
001.199	51.3659	48.6341	
001.262	51.4954	48.5046	
001.326	51.9772	48.0228	
001.377	53.1629	46.8371	
001.433	54.3844	45.6156	
001.497	55.0807	44.9193	
001.561	54.9585	45.0415	
001.624	53.3669	46.6331	
001.685	53.3653	46.6347	
001.764	53.8603	46.1397	
001.828	53.6060	46.3940	
001.884	53.1951	46.8049	
001.947	53.4511	46.5489	
002.010	54.1056	45.8944	
002.074	54.4379	45.5621	
002.138	54.2553	45.7447	
002.198	54.4887	45.5113	
002.263	54.0001	45.9999	
002.326	54.1968	45.8032	
002.377	54.7616	45.2384	
002.433	54.8869	45.1131	
002.497	54.8124	45.1876	
002.561	55.3051	44.6949	
002.625	55.9606	44.0394	
002.685	56.0138	43.9862	
002.749	55.9578	44.0422	
002.813	56.5030	43.4970	
002.877	57.2097	42.7903	
002.933	57.1645	42.8354	
002.997	57.0907	42.9093	
003.061	57.4975	42.5025	
003.125	57.8258	42.1742	
003.185	56.5464	43.4536	
003.248	55.1350	44.8650	
003.325	54.5820	45.4180	
003.377	54.4243	45.5757	
003.433	52.5215	47.4785	
003.497	50.5805	49.4195	
003.561	50.1036	49.8964	
003.625	49.0869	50.9131	
003.685	47.6731	52.3269	
003.749	46.3570	53.6430	
003.828	46.2012	53.7988	
003.878	45.4415	54.5585	
003.933	45.0941	54.9059	
004.013	45.1479	54.8521	
004.081	45.7408	54.2592	
004.131	45.6120	54.3880	
004.200	45.9112	54.0888	
004.249	47.1523	52.8477	
004.313	48.4038	51.5962	
004.377	49.6477	50.3523	
004.434	50.0443	49.9557	
004.498	50.4399	49.5601	
004.563	51.6326	48.3674	
004.626	52.7487	47.2513	
004.687	53.9956	46.0044	
004.752	53.3258	46.6742	
004.815	53.0152	46.9848	
004.879	53.6533	46.3467	
004.934	54.1724	45.8276	
004.998	53.0968	46.9032	
005.062	51.8910	48.1090	
005.125	51.6100	48.3900	
005.185	51.0812	48.9188	
005.249	49.7462	50.2538	
005.313	48.5642	51.4358	
005.377	48.8457	51.1543	
005.433	48.3590	51.6410	
005.497	47.3197	52.6803	
005.561	47.5541	52.4459	
005.625	48.1013	51.8987	
005.685	48.1288	51.8712	
005.749	48.6590	51.3410	
005.813	49.9027	50.0973	
005.877	50.8344	49.1656	
005.935	51.3533	48.6467	
005.999	51.7856	48.2144	
006.063	53.2956	46.7044	
006.127	54.0567	45.9433	
006.187	54.3295	45.6705	
006.251	54.9390	45.0610	
006.315	55.7711	44.2289	
006.378	56.1605	43.8395	
006.434	55.8498	44.1502	
006.499	56.2309	43.7691	
006.562	56.6682	43.3318	
006.626	57.0369	42.9631	
006.687	56.8723	43.1277	
006.750	57.6859	42.3141	
006.815	58.6222	41.3778	
006.879	58.9605	41.0395	
006.934	59.0534	40.9466	
007.001	60.0914	39.9086	
7702	 7702	 7702 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.060	50.0000	50.0000	
000.081	50.0154	49.9846	
000.134	50.3719	49.6281	
000.183	51.3833	48.6167	
000.255	51.3737	48.6263	
000.319	51.9251	48.0750	
000.382	51.9304	48.0696	
000.442	52.3746	47.6254	
000.493	52.7588	47.2412	
000.557	54.2761	45.7239	
000.621	55.2796	44.7204	
000.677	56.2421	43.7579	
000.741	57.2033	42.7967	
000.805	58.5965	41.4035	
000.869	58.9496	41.0504	
000.930	59.9546	40.0454	
000.993	60.8241	39.1759	
001.057	61.6603	38.3397	
001.121	62.8601	37.1399	
001.177	62.8879	37.1121	
001.241	63.4602	36.5398	
001.305	64.4522	35.5478	
001.369	65.5183	34.4817	
