time 	 LH 	 RH
7701	 7701	 7701 
000.057	50.0000	50.0000	
000.062	52.1397	47.8603	
000.131	53.1402	46.8598	
000.196	54.1806	45.8194	
000.261	55.9990	44.0010	
000.321	57.3912	42.6088	
000.368	57.9411	42.0589	
000.431	57.6239	42.3761	
000.495	57.9401	42.0599	
000.554	58.9877	41.0123	
000.632	59.9621	40.0378	
000.683	59.5120	40.4880	
000.746	59.4885	40.5115	
000.806	60.5542	39.4458	
000.866	61.5273	38.4727	
000.930	60.9865	39.0135	
000.994	61.7163	38.2838	
001.068	62.9429	37.0571	
001.132	62.7526	37.2474	
001.196	62.0671	37.9329	
001.259	63.0660	36.9340	
001.320	63.2793	36.7207	
001.380	62.0549	37.9451	
001.444	61.3899	38.6101	
001.508	61.2464	38.7536	
001.568	60.5642	39.4358	
001.631	59.2456	40.7544	
001.696	58.3903	41.6097	
001.762	58.2080	41.7920	
001.811	57.3143	42.6857	
001.881	57.5466	42.4534	
001.938	57.5722	42.4278	
002.009	56.5562	43.4438	
002.071	56.1475	43.8525	
002.119	56.5194	43.4806	
002.182	55.9213	44.0787	
002.246	54.9932	45.0068	
002.322	55.0527	44.9473	
002.382	55.9756	44.0244	
002.438	55.2677	44.7323	
002.495	54.4546	45.5454	
002.555	55.7383	44.2617	
002.619	56.3087	43.6913	
002.683	54.8702	45.1298	
002.747	54.9435	45.0565	
002.821	56.2914	43.7086	
002.881	56.9141	43.0859	
002.947	55.6745	44.3255	
002.995	55.6745	44.3255	
003.069	56.6240	43.3760	
003.120	56.6788	43.3212	
003.196	56.0232	43.9768	
003.247	55.7599	44.2401	
003.307	55.3304	44.6696	
003.367	55.8812	44.1188	
003.431	56.9825	43.0175	
003.495	57.1031	42.8969	
003.555	57.0502	42.9498	
003.619	58.0051	41.9949	
003.683	59.0084	40.9916	
003.761	58.8454	41.1546	
003.811	59.1605	40.8395	
003.882	60.5512	39.4488	
003.931	61.6287	38.3713	
003.995	61.1053	38.8947	
004.071	61.3937	38.6063	
004.119	62.5387	37.4613	
004.183	63.4089	36.5911	
004.247	62.4411	37.5589	
004.307	61.7956	38.2044	
004.367	63.1514	36.8486	
004.431	63.4522	36.5478	
004.509	62.2436	37.7564	
004.569	60.0592	39.9408	
004.631	58.0396	41.9604	
004.694	56.9888	43.0112	
004.747	56.5870	43.4130	
004.807	55.1830	44.8170	
004.867	54.7036	45.2964	
004.930	54.4580	45.5420	
004.995	54.1687	45.8313	
005.054	54.5591	45.4409	
005.132	54.2729	45.7271	
005.197	54.2805	45.7194	
005.247	54.2425	45.7575	
005.307	55.4201	44.5799	
005.366	56.8651	43.1349	
005.431	56.9707	43.0293	
005.494	56.5922	43.4078	
005.555	58.0385	41.9615	
005.619	58.9669	41.0331	
005.688	58.7701	41.2299	
005.746	59.7920	40.2080	
005.806	60.5283	39.4717	
005.866	61.3131	38.6869	
005.930	60.8586	39.1414	
005.995	60.1809	39.8191	
006.054	59.7685	40.2315	
006.132	59.6587	40.3413	
006.196	59.1918	40.8082	
006.247	57.3796	42.6204	
006.306	55.8527	44.1473	
006.366	56.0535	43.9465	
006.430	56.6294	43.3706	
006.494	54.8157	45.1843	
006.554	53.8261	46.1739	
006.618	54.3444	45.6556	
006.683	55.2491	44.7509	
006.747	54.0120	45.9880	
006.806	53.9498	46.0502	
006.866	54.6802	45.3198	
006.931	56.3331	43.6669	
006.994	57.2258	42.7742	
007.054	55.9074	44.0926	
7692	 7692	 7692 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.029	50.0000	50.0000	
000.045	51.4975	48.5025	
000.090	51.6894	48.3106	
000.159	50.2242	49.7758	
000.223	49.2103	50.7897	
000.287	48.5375	51.4625	
000.340	48.3171	51.6829	
000.412	47.2361	52.7639	
000.469	45.8912	54.1088	
000.537	44.9493	55.0507	
000.596	44.3970	55.6030	
000.659	44.4900	55.5100	
000.722	42.9694	57.0306	
000.788	41.8953	58.1047	
000.848	42.3434	57.6566	
000.912	42.9366	57.0634	
000.974	42.2244	57.7756	
001.038	42.0093	57.9907	
001.098	43.5245	56.4755	
001.158	44.8901	55.1099	
001.222	44.5858	55.4142	
001.287	45.1403	54.8597	
001.346	45.8346	54.1654	
001.410	45.3494	54.6506	
001.476	45.3037	54.6963	
001.539	45.4919	54.5081	
001.600	45.7424	54.2576	
001.649	45.0910	54.9090	
001.725	44.3360	55.6639	
001.788	44.5180	55.4820	
001.847	44.4628	55.5372	
001.911	43.2991	56.7009	
001.976	43.0812	56.9188	
002.040	42.6866	57.3134	
002.097	43.6042	56.3958	
002.159	44.4492	55.5508	
002.223	44.5877	55.4123	
002.286	45.5260	54.4740	
002.347	46.7454	53.2546	
002.397	47.1638	52.8362	
002.461	46.6469	53.3531	
002.525	46.6506	53.3494	
002.585	47.3774	52.6226	
002.645	47.3314	52.6686	
002.709	45.4528	54.5472	
002.773	45.2559	54.7441	
002.846	44.8679	55.1320	
002.911	43.9619	56.0381	
002.974	42.2469	57.7531	
003.039	41.7076	58.2924	
003.100	41.1542	58.8458	
003.159	40.5038	59.4962	
003.222	39.5043	60.4957	
7703	 7703	 7703 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.044	50.0000	50.0000	
000.062	49.9667	50.0333	
000.112	49.9567	50.0433	
000.178	49.8978	50.1022	
000.238	49.7878	50.2122	
000.302	51.2167	48.7833	
000.366	51.7895	48.2105	
000.426	51.4363	48.5637	
000.490	51.2825	48.7175	
000.541	52.3529	47.6471	
000.604	53.9201	46.0799	
000.664	54.6842	45.3158	
000.724	54.1883	45.8117	
000.789	54.8018	45.1982	
000.852	56.3925	43.6075	
000.912	57.5555	42.4445	
000.976	57.7760	42.2240	
001.040	56.9458	43.0542	
001.104	56.5089	43.4911	
001.164	56.8459	43.1541	
001.224	57.7244	42.2756	
001.289	57.3312	42.6688	
001.352	57.1434	42.8566	
001.412	58.0043	41.9957	
001.476	59.5730	40.4270	
001.540	60.2751	39.7249	
001.604	60.2617	39.7383	
001.664	61.1355	38.8645	
001.724	62.0601	37.9399	
001.788	62.7027	37.2973	
001.852	62.6299	37.3701	
001.912	62.1736	37.8264	
001.976	61.7782	38.2218	
002.040	62.2060	37.7940	
002.104	60.6904	39.3096	
002.164	58.6698	41.3302	
002.225	58.4052	41.5948	
002.288	58.2076	41.7924	
002.352	57.0203	42.9797	
002.412	55.0866	44.9134	
002.476	54.8204	45.1796	
002.540	54.7061	45.2939	
002.604	54.3150	45.6850	
002.664	53.8791	46.1209	
002.724	53.3726	46.6274	
002.788	52.7298	47.2702	
002.852	53.9854	46.0146	
002.912	54.3807	45.6193	
002.976	53.3103	46.6897	
003.040	53.7553	46.2447	
003.105	55.4035	44.5965	
003.164	55.8866	44.1134	
003.224	55.3807	44.6193	
003.288	55.9629	44.0371	
003.352	56.9945	43.0055	
003.412	55.9392	44.0608	
003.476	55.7822	44.2178	
003.540	56.8707	43.1293	
003.605	56.6937	43.3063	
003.664	55.8565	44.1435	
003.724	56.4948	43.5052	
003.788	56.8136	43.1864	
003.866	56.2078	43.7922	
003.926	55.1476	44.8524	
003.990	55.0720	44.9280	
004.054	55.2086	44.7914	
004.117	54.3063	45.6937	
004.178	53.0305	46.9695	
004.239	53.0950	46.9050	
004.303	53.5861	46.4139	
004.366	52.8684	47.1316	
004.427	51.3485	48.6515	
004.490	50.8712	49.1288	
004.553	51.4301	48.5699	
004.617	49.6740	50.3260	
004.678	47.7023	52.2977	
004.738	46.6574	53.3426	
004.802	48.2931	51.7069	
004.867	47.4303	52.5697	
004.923	46.5548	53.4452	
004.990	46.2044	53.7956	
005.054	47.9807	52.0193	
005.117	47.6842	52.3158	
005.178	46.7859	53.2141	
005.238	46.9911	53.0089	
005.302	48.4354	51.5646	
005.366	49.7554	50.2446	
005.426	50.9246	49.0754	
005.477	52.1182	47.8818	
005.553	53.1609	46.8391	
005.618	54.7673	45.2327	
005.678	56.0919	43.9081	
005.738	57.2984	42.7016	
005.801	58.1518	41.8482	
005.865	58.4773	41.5227	
005.925	59.2090	40.7910	
005.989	60.0345	39.9655	
006.053	60.6854	39.3146	
006.117	59.7443	40.2557	
006.178	58.8698	41.1302	
006.239	58.8159	41.1841	
006.293	58.8176	41.1824	
006.368	57.4799	42.5201	
006.426	55.9159	44.0841	
006.480	54.1540	45.8460	
006.555	53.0739	46.9261	
006.619	53.5601	46.4399	
006.679	53.0269	46.9731	
006.739	51.7051	48.2949	
006.803	50.7201	49.2799	
006.867	51.7732	48.2268	
006.927	51.6634	48.3366	
006.989	50.5723	49.4277	
007.054	49.5523	50.4477	
7702	 7702	 7702 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.045	50.0000	50.0000	
000.063	48.8031	51.1969	
000.117	47.7319	52.2681	
000.183	48.2692	51.7308	
000.243	48.2863	51.7138	
000.303	46.7448	53.2552	
000.367	45.3705	54.6295	
000.432	45.2758	54.7242	
000.492	45.2686	54.7314	
000.557	44.4010	55.5990	
000.620	42.9667	57.0333	
000.684	41.4784	58.5216	
000.742	41.7820	58.2180	
000.803	42.2918	57.7082	
000.868	40.9829	59.0171	
000.931	39.5741	60.4259	
7703	 7703	 7703 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.042	50.0000	50.0000	
000.057	50.2689	49.7311	
000.108	52.0003	47.9997	
000.174	53.1622	46.8379	
000.238	53.2170	46.7830	
000.301	52.6767	47.3233	
000.367	54.0205	45.9795	
000.426	55.2785	44.7215	
000.485	54.7189	45.2811	
000.549	53.7861	46.2139	
000.613	52.7094	47.2906	
000.674	53.4913	46.5087	
000.737	54.2707	45.7293	
000.802	53.3264	46.6736	
000.866	52.7360	47.2640	
000.926	53.2694	46.7306	
000.985	53.6565	46.3435	
001.043	53.9919	46.0081	
001.114	53.7152	46.2848	
001.173	53.2720	46.7280	
001.237	53.6999	46.3001	
001.302	53.7845	46.2155	
001.366	54.7683	45.2317	
001.426	54.8397	45.1603	
001.488	55.1553	44.8447	
001.550	56.6131	43.3869	
001.614	57.8481	42.1519	
001.675	57.9528	42.0472	
001.738	59.1497	40.8503	
001.802	60.3462	39.6538	
001.867	61.6872	38.3128	
001.926	62.3446	37.6554	
001.986	63.5049	36.4951	
002.050	64.3609	35.6391	
002.114	65.1924	34.8076	
002.175	65.0775	34.9225	
002.238	65.6864	34.3136	
002.302	65.0019	34.9981	
002.367	64.6325	35.3675	
002.426	64.0422	35.9578	
002.486	64.6147	35.3853	
002.550	65.1417	34.8583	
002.614	64.9980	35.0020	
002.667	65.1482	34.8518	
002.726	64.9071	35.0929	
002.801	64.7908	35.2092	
002.865	65.3532	34.6468	
002.926	66.2772	33.7228	
002.985	65.7512	34.2488	
003.051	65.1776	34.8224	
003.115	65.1896	34.8104	
003.175	65.9767	34.0233	
003.236	64.7098	35.2902	
003.288	62.0357	37.9643	
003.352	62.2574	37.7426	
003.412	63.2321	36.7679	
003.472	62.0099	37.9901	
003.536	60.8044	39.1956	
003.600	60.9606	39.0394	
003.660	60.7405	39.2595	
003.724	59.4182	40.5818	
003.788	58.2363	41.7637	
003.852	58.4284	41.5716	
003.912	58.1478	41.8522	
003.972	57.3316	42.6684	
004.051	58.1932	41.8068	
004.114	58.1693	41.8307	
004.174	56.5988	43.4012	
004.237	56.1225	43.8775	
004.302	56.2361	43.7639	
004.365	56.0397	43.9603	
004.425	56.8669	43.1331	
004.486	57.4775	42.5225	
004.549	58.1556	41.8444	
004.614	58.2051	41.7949	
004.674	57.5851	42.4149	
004.738	57.9656	42.0344	
004.802	58.5908	41.4092	
004.866	58.7463	41.2537	
004.925	59.5690	40.4310	
004.986	60.6671	39.3329	
005.050	60.7899	39.2101	
005.114	60.4262	39.5738	
005.174	60.0046	39.9954	
005.238	60.3693	39.6307	
005.302	59.7348	40.2652	
005.366	58.6950	41.3050	
005.426	58.7439	41.2561	
005.486	58.1165	41.8835	
005.550	57.1966	42.8034	
005.613	56.0943	43.9057	
005.674	55.7916	44.2084	
005.738	54.6366	45.3634	
005.801	55.4001	44.5999	
