time 	 LH 	 RH
007.033	60.1808	39.8192	
7702	 7702	 7702 
7691	 7691	 7691 
000.000	50.0000	50.0000	
000.050	50.0000	50.0000	
000.053	50.7234	49.2766	
000.116	51.0506	48.9494	
000.176	51.1205	48.8795	
000.239	51.5100	48.4900	
000.300	51.6787	48.3213	
000.364	51.8510	48.1490	
000.428	52.1780	47.8220	
000.504	52.8971	47.1029	
000.564	54.2929	45.7071	
000.628	55.7344	44.2656	
000.687	56.8691	43.1309	
000.752	57.3495	42.6505	
000.813	58.3316	41.6684	
000.876	59.4620	40.5380	
000.940	60.5868	39.4133	
001.003	61.1347	38.8653	
001.063	62.1474	37.8526	
001.126	62.9958	37.0042	
001.188	63.6913	36.3087	
001.252	63.9071	36.0929	
001.312	64.2956	35.7044	
001.376	64.2540	35.7460	
001.439	63.9161	36.0839	
001.504	63.8288	36.1712	
001.565	63.6381	36.3619	
001.627	62.6147	37.3853	
001.687	61.3682	38.6318	
001.752	60.5278	39.4722	
001.811	60.0178	39.9822	
001.876	59.4816	40.5184	
001.939	58.8246	41.1754	
002.003	58.7493	41.2507	
002.063	58.4692	41.5308	
002.128	58.7158	41.2842	
002.188	58.9461	41.0539	
002.252	59.2528	40.7472	
002.311	58.8929	41.1071	
002.375	59.4345	40.5655	
002.439	59.8561	40.1439	
002.503	60.3356	39.6644	
002.563	59.8258	40.1742	
002.627	59.8494	40.1506	
002.687	60.0801	39.9199	
002.752	60.1121	39.8879	
002.812	59.6867	40.3133	
002.877	59.2058	40.7942	
002.941	59.1163	40.8837	
003.003	58.7423	41.2577	
003.063	59.2118	40.7882	
003.127	59.7178	40.2822	
003.187	60.7191	39.2809	
003.251	61.2540	38.7460	
003.311	62.4195	37.5805	
003.375	63.0859	36.9141	
003.439	63.6813	36.3187	
003.503	63.8474	36.1526	
003.563	64.5875	35.4125	
003.627	65.1596	34.8404	
7693	 7693	 7693 
7691	 7691	 7691 
000.000	50.0000	50.0000	
000.011	50.0000	50.0000	
000.014	50.0000	50.0000	
000.072	51.9924	48.0076	
000.132	53.2408	46.7592	
000.196	54.4623	45.5377	
000.257	55.6049	44.3951	
000.320	56.6253	43.3747	
000.380	58.1062	41.8938	
000.444	59.5244	40.4756	
000.508	60.7198	39.2802	
000.572	61.9713	38.0287	
000.632	62.9183	37.0817	
000.696	63.7565	36.2435	
000.756	63.8792	36.1208	
000.820	64.9092	35.0908	
000.880	65.4212	34.5788	
7693	 7693	 7693 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.057	50.0000	50.0000	
000.074	50.8881	49.1119	
000.124	52.3003	47.6997	
000.188	53.1202	46.8798	
000.253	53.9228	46.0772	
000.315	55.2591	44.7409	
000.367	56.4763	43.5237	
000.440	56.6332	43.3668	
000.487	56.9389	43.0611	
000.565	57.2561	42.7439	
000.623	57.5981	42.4019	
000.687	57.2190	42.7810	
000.750	57.2251	42.7749	
000.814	57.4224	42.5776	
000.873	57.7473	42.2527	
000.938	57.4646	42.5354	
000.999	57.6738	42.3262	
001.067	57.9986	42.0014	
001.123	57.9811	42.0189	
001.188	57.9062	42.0938	
001.251	58.0897	41.9103	
001.315	59.0536	40.9464	
001.375	60.2544	39.7456	
001.440	60.8521	39.1479	
001.500	61.3650	38.6350	
001.568	62.0749	37.9251	
001.623	62.6475	37.3525	
001.685	63.0479	36.9521	
001.751	63.7622	36.2378	
001.815	64.2116	35.7884	
001.875	64.6288	35.3712	
001.939	65.0319	34.9681	
7702	 7702	 7702 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.058	50.0000	50.0000	
000.074	51.0931	48.9069	
000.119	51.4240	48.5760	
000.195	52.1605	47.8395	
000.259	53.5198	46.4802	
000.318	54.7168	45.2832	
000.383	55.9459	44.0541	
000.436	57.2568	42.7432	
000.510	58.5614	41.4386	
000.565	59.6197	40.3803	
000.630	60.4010	39.5990	
000.696	61.4604	38.5396	
000.760	62.8064	37.1936	
000.821	63.8878	36.1122	
000.884	64.9403	35.0597	
000.944	65.9184	34.0816	
7702	 7702	 7702 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.066	50.0000	50.0000	
000.082	51.3906	48.6094	
000.141	52.2971	47.7029	
000.192	53.3075	46.6925	
000.263	54.5122	45.4878	
000.328	55.3341	44.6659	
000.390	55.3807	44.6193	
000.447	54.9116	45.0884	
000.508	54.2120	45.7880	
000.573	53.7302	46.2698	
000.637	53.2133	46.7867	
000.696	52.6591	47.3409	
000.762	53.0980	46.9020	
000.826	53.4894	46.5106	
000.890	53.7431	46.2569	
000.948	54.6979	45.3021	
001.011	55.7018	44.2982	
001.075	56.0347	43.9653	
001.139	56.2901	43.7099	
001.199	57.0925	42.9075	
001.263	58.2317	41.7683	
001.327	59.5867	40.4133	
001.393	60.6156	39.3844	
001.448	61.8587	38.1413	
001.511	62.4866	37.5134	
001.574	62.8254	37.1746	
001.649	63.0661	36.9339	
001.687	63.8269	36.1731	
001.762	64.2190	35.7810	
001.828	64.3966	35.6034	
001.893	63.6893	36.3107	
001.947	64.2272	35.7728	
002.013	64.6509	35.3491	
002.077	64.9279	35.0721	
002.139	64.3488	35.6512	
002.199	64.4366	35.5634	
002.263	64.4588	35.5412	
002.329	64.6985	35.3015	
002.391	64.8084	35.1916	
002.447	65.3972	34.6028	
7702	 7702	 7702 
7701	 7701	 7701 
000.000	50.0000	50.0000	
000.031	50.0000	50.0000	
000.035	51.0322	48.9678	
000.107	52.2382	47.7618	
000.174	52.5667	47.4333	
000.234	52.5837	47.4163	
000.298	52.8034	47.1966	
000.361	53.2047	46.7953	
000.425	53.1547	46.8452	
000.482	52.8499	47.1501	
000.547	52.6645	47.3355	
000.610	52.7945	47.2055	
000.674	53.0006	46.9994	
000.734	53.3006	46.6994	
000.797	53.9828	46.0172	
000.862	54.9330	45.0670	
000.924	55.8496	44.1504	
000.981	57.0071	42.9929	
001.045	57.6775	42.3225	
001.107	57.9604	42.0396	
001.174	58.2143	41.7857	
001.234	58.9490	41.0510	
001.298	59.4457	40.5543	
001.361	59.1434	40.8566	
001.426	59.0205	40.9795	
001.482	59.3804	40.6196	
001.546	59.2131	40.7869	
001.610	59.3163	40.6837	
001.676	59.7415	40.2585	
001.734	60.6585	39.3415	
001.796	61.4395	38.5605	
001.859	62.2823	37.7177	
001.923	63.0641	36.9359	
001.979	64.0801	35.9199	
002.033	64.8290	35.1710	
002.097	65.8020	34.1980	
7702	 7702	 7702 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.036	50.0000	50.0000	
000.051	50.2627	49.7373	
000.104	51.1392	48.8608	
000.172	52.0384	47.9616	
000.232	52.4155	47.5845	
000.296	52.0489	47.9511	
000.359	52.2881	47.7119	
000.422	52.3710	47.6290	
000.479	53.1550	46.8450	
000.546	53.4624	46.5376	
000.606	54.2892	45.7108	
000.672	55.0569	44.9431	
000.733	56.0350	43.9650	
000.796	56.2954	43.7046	
000.853	57.0623	42.9377	
000.910	57.8679	42.1321	
000.978	59.2625	40.7375	
001.048	60.0463	39.9537	
001.106	61.2348	38.7652	
001.171	62.2884	37.7116	
001.229	63.4978	36.5022	
001.294	64.5362	35.4638	
001.360	65.5486	34.4514	
7693	 7693	 7693 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.016	50.0000	50.0000	
000.029	50.5269	49.4731	
000.079	51.4366	48.5634	
000.152	51.4032	48.5968	
000.208	50.9120	49.0880	
000.276	50.5763	49.4237	
000.336	50.8174	49.1826	
000.398	50.3322	49.6678	
000.458	49.9107	50.0893	
000.524	49.2186	50.7814	
000.587	49.7680	50.2320	
000.652	50.0415	49.9585	
000.708	49.9421	50.0579	
000.776	49.2578	50.7422	
000.821	48.9204	51.0796	
000.896	48.7895	51.2105	
000.958	48.8931	51.1069	
001.022	48.0496	51.9504	
001.087	47.8244	52.1756	
001.150	46.8911	53.1089	
001.207	46.0539	53.9461	
001.275	44.8323	55.1677	
7703	 7703	 7703 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.017	50.0000	50.0000	
000.020	50.8445	49.1555	
000.091	51.7797	48.2203	
000.157	53.1710	46.8290	
000.219	54.7248	45.2752	
000.272	55.5279	44.4721	
000.341	55.6006	44.3994	
000.403	55.9842	44.0158	
000.467	56.7011	43.2989	
000.530	57.1542	42.8458	
000.592	57.5532	42.4468	
000.656	58.0232	41.9768	
000.715	58.5075	41.4925	
000.780	58.9877	41.0123	
000.840	59.2273	40.7727	
000.905	59.7807	40.2193	
000.969	59.4836	40.5163	
001.032	59.1249	40.8751	
001.079	59.1666	40.8334	
001.143	59.8011	40.1989	
001.203	59.3282	40.6718	
001.267	58.9298	41.0702	
001.327	59.0514	40.9486	
001.391	59.9159	40.0841	
001.455	60.6618	39.3382	
001.519	61.3074	38.6926	
001.579	61.4304	38.5697	
001.643	62.2377	37.7623	
001.703	63.0341	36.9659	
001.767	64.0140	35.9860	
001.827	64.4000	35.6000	
001.891	65.1305	34.8694	
7693	 7693	 7693 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.065	50.0000	50.0000	
000.083	51.5630	48.4370	
000.140	52.8121	47.1879	
000.199	53.8865	46.1135	
000.263	55.2861	44.7139	
000.326	56.9407	43.0593	
000.389	58.2037	41.7963	
000.450	59.1326	40.8674	
000.516	60.2365	39.7635	
000.575	61.5771	38.4229	
000.639	62.6473	37.3527	
000.699	63.0706	36.9294	
000.764	63.3374	36.6626	
000.829	64.2323	35.7677	
000.893	65.3076	34.6924	
7702	 7702	 7702 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.067	50.0000	50.0000	
000.081	50.5487	49.4513	
000.139	50.9786	49.0214	
000.203	51.3912	48.6088	
000.267	51.9564	48.0436	
000.329	52.4023	47.5977	
000.393	52.4586	47.5414	
000.453	52.4890	47.5110	
000.517	52.5792	47.4208	
000.577	53.0666	46.9334	
000.641	53.6255	46.3745	
000.706	54.4006	45.5994	
000.769	54.6591	45.3409	
000.829	55.4731	44.5269	
000.893	56.7696	43.2304	
000.953	57.5764	42.4236	
001.023	57.7693	42.2307	
001.077	57.6431	42.3569	
001.142	58.2428	41.7572	
001.205	58.9526	41.0474	
001.270	59.5328	40.4672	
001.332	59.8121	40.1879	
001.394	60.3217	39.6783	
001.453	60.5219	39.4781	
001.521	60.2863	39.7137	
001.577	59.4924	40.5076	
001.641	59.8526	40.1474	
001.705	60.2984	39.7016	
001.767	59.9866	40.0134	
001.827	59.5860	40.4140	
001.891	59.4368	40.5632	
001.951	59.6021	40.3979	
002.020	58.9854	41.0146	
002.076	58.4372	41.5628	
002.142	58.1830	41.8170	
002.205	58.0568	41.9432	
002.269	57.5878	42.4122	
002.330	57.6958	42.3042	
002.395	57.7365	42.2635	
002.454	57.8543	42.1457	
002.522	57.9233	42.0767	
002.577	58.5009	41.4991	
002.642	58.9516	41.0484	
002.706	59.0199	40.9801	
002.769	59.5744	40.4256	
002.830	60.6780	39.3220	
002.893	61.4475	38.5525	
002.955	61.3221	38.6779	
003.023	61.6201	38.3799	
003.077	62.7375	37.2625	
003.142	63.4793	36.5207	
003.205	63.4426	36.5574	
003.269	63.6207	36.3793	
003.328	64.2732	35.7268	
003.393	65.4191	34.5809	
7702	 7702	 7702 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.007	50.0000	50.0000	
000.010	50.0000	50.0000	
000.069	50.8137	49.1863	
000.140	51.6804	48.3196	
000.202	52.2860	47.7140	
000.270	52.7952	47.2048	
000.326	53.2977	46.7023	
000.391	54.2324	45.7676	
000.455	54.5567	45.4433	
000.519	55.2157	44.7843	
000.578	56.2496	43.7504	
000.642	57.3524	42.6476	
000.703	57.6373	42.3627	
000.771	58.6147	41.3853	
000.826	59.9968	40.0032	
000.888	60.6780	39.3220	
000.953	61.2746	38.7254	
001.017	61.6278	38.3722	
001.077	62.6476	37.3524	
001.141	63.0888	36.9112	
001.203	63.7782	36.2219	
001.270	63.9936	36.0064	
001.325	64.3444	35.6556	
001.389	64.4354	35.5646	
001.453	65.1233	34.8767	
7702	 7702	 7702 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.025	50.0000	50.0000	
000.030	50.5418	49.4582	
000.101	50.7269	49.2731	
000.168	50.6236	49.3764	
000.232	49.3397	50.6603	
000.290	47.8426	52.1574	
000.352	46.8616	53.1384	
000.416	46.1872	53.8128	
000.479	45.5261	54.4739	
000.539	44.1853	55.8147	
7692	 7692	 7692 
