time 	 LH 	 RH
7691	 7691	 7691 
000.033	50.0000	50.0000	
000.045	47.7171	52.2829	
000.072	45.5179	54.4821	
000.149	45.1877	54.8123	
000.220	44.1841	55.8159	
000.264	42.3973	57.6027	
000.332	40.6352	59.3648	
000.395	41.8485	58.1515	
000.454	44.0389	55.9610	
000.519	46.2870	53.7130	
000.583	46.0944	53.9056	
000.645	46.2305	53.7695	
000.702	46.3796	53.6204	
000.769	45.2249	54.7751	
000.831	44.6091	55.3909	
000.894	43.9988	56.0012	
000.944	43.7545	56.2455	
001.018	44.1097	55.8903	
001.082	45.1603	54.8397	
001.134	44.8434	55.1566	
001.194	47.1351	52.8649	
001.271	49.7740	50.2260	
001.330	52.2767	47.7233	
001.395	54.1283	45.8717	
001.455	55.5285	44.4715	
001.519	57.6978	42.3022	
001.578	59.7594	40.2406	
001.646	61.4195	38.5805	
001.703	62.9617	37.0383	
001.777	64.2571	35.7429	
001.822	63.2872	36.7128	
001.894	61.1415	38.8585	
001.946	61.8812	38.1188	
002.006	63.2142	36.7858	
002.076	63.6945	36.3055	
002.141	60.9769	39.0231	
002.197	59.0502	40.9498	
002.271	56.8082	43.1918	
002.331	55.1966	44.8034	
002.394	53.0193	46.9807	
002.454	54.1955	45.8045	
002.518	55.9499	44.0501	
002.582	57.7426	42.2574	
002.646	59.6116	40.3884	
002.702	61.4279	38.5721	
002.772	62.7557	37.2443	
002.830	62.7954	37.2046	
002.894	63.8758	36.1242	
002.955	65.6394	34.3606	
003.007	67.0969	32.9031	
003.070	67.9041	32.0959	
003.146	68.5082	31.4918	
003.205	69.5789	30.4211	
003.269	69.3610	30.6390	
003.331	68.8210	31.1790	
003.394	68.6957	31.3043	
003.457	69.1743	30.8257	
003.517	67.9771	32.0229	
003.582	66.4730	33.5270	
003.647	66.6002	33.3998	
003.704	65.2018	34.7982	
003.770	62.7408	37.2592	
003.832	60.1425	39.8575	
003.894	59.4470	40.5530	
003.954	58.3095	41.6905	
004.021	56.6377	43.3623	
004.082	54.6235	45.3765	
004.146	52.1627	47.8373	
004.204	50.7353	49.2647	
004.270	48.9964	51.0036	
004.331	47.3586	52.6414	
004.395	45.8112	54.1888	
004.454	44.8978	55.1022	
004.521	44.3691	55.6309	
004.570	44.4714	55.5286	
004.638	43.2598	56.7402	
004.703	42.4918	57.5082	
004.771	42.2150	57.7850	
004.832	43.0054	56.9946	
004.896	45.0497	54.9503	
004.956	45.7108	54.2892	
005.020	46.6339	53.3661	
005.084	47.7961	52.2039	
005.148	47.9705	52.0295	
005.204	47.8415	52.1585	
005.272	46.9428	53.0572	
005.332	46.0709	53.9291	
005.397	45.7000	54.3000	
005.457	46.9101	53.0899	
005.521	47.5347	52.4653	
005.585	47.4917	52.5083	
005.649	45.8799	54.1201	
005.698	44.5237	55.4763	
005.770	43.5889	56.4111	
005.832	42.3150	57.6850	
005.896	41.3260	58.6740	
005.954	39.4632	60.5368	
006.018	37.9370	62.0630	
006.084	36.3869	63.6131	
006.149	34.6721	65.3279	
006.206	32.9562	67.0438	
006.271	31.3303	68.6697	
006.331	29.8508	70.1492	
006.395	28.4424	71.5576	
006.457	27.0440	72.9560	
006.510	25.7619	74.2381	
006.583	24.5404	75.4596	
006.647	23.4281	76.5719	
006.705	22.3399	77.6601	
006.772	21.4220	78.5780	
006.831	20.4183	79.5817	
006.896	19.6028	80.3972	
006.955	18.8772	81.1228	
007.019	20.7484	79.2516	
7692	 7692	 7692 
7701	 7701	 7701 
000.000	50.0000	50.0000	
000.045	50.0000	50.0000	
000.050	51.3093	48.6907	
000.111	52.9215	47.0785	
000.175	54.2498	45.7502	
000.235	54.6283	45.3717	
000.313	56.0511	43.9489	
000.373	57.6706	42.3294	
000.435	56.6267	43.3733	
000.495	56.0806	43.9194	
000.560	54.5540	45.4460	
000.623	53.4788	46.5212	
000.687	51.2872	48.7128	
000.748	49.7438	50.2562	
000.812	48.2042	51.7958	
000.870	46.2996	53.7004	
000.935	44.2222	55.7778	
000.998	42.4884	57.5116	
001.059	40.6969	59.3031	
001.123	38.9525	61.0475	
001.189	37.2990	62.7010	
001.246	36.8753	63.1247	
001.311	36.0534	63.9466	
001.371	35.3996	64.6004	
001.436	34.0607	65.9393	
001.497	33.3003	66.6997	
001.561	32.2431	67.7569	
