time 	 LH 	 RH
7691	 7691	 7691 
000.086	50.0000	50.0000	
000.103	50.2184	49.7816	
000.126	49.5229	50.4771	
000.206	49.2160	50.7840	
000.262	47.9199	52.0801	
000.311	47.0494	52.9506	
000.387	46.7093	53.2907	
000.448	46.5875	53.4125	
000.511	46.4550	53.5450	
000.571	46.9567	53.0433	
000.638	47.9431	52.0569	
000.700	48.7103	51.2897	
000.752	49.0609	50.9391	
000.806	49.7519	50.2481	
000.872	50.8818	49.1182	
000.934	52.0226	47.9774	
000.995	52.9568	47.0432	
001.074	54.2026	45.7974	
001.135	55.7030	44.2970	
001.199	56.9847	43.0153	
001.260	58.0843	41.9157	
001.307	58.1035	41.8964	
001.370	59.3399	40.6601	
001.434	60.1001	39.8999	
001.494	61.4799	38.5201	
001.571	62.1598	37.8402	
001.636	63.1147	36.8853	
001.702	63.1544	36.8456	
001.748	64.4216	35.5784	
001.806	64.9048	35.0952	
001.884	65.6193	34.3807	
001.948	65.4705	34.5295	
002.011	65.6356	34.3644	
002.066	65.6245	34.3755	
002.135	64.7133	35.2867	
002.200	63.9851	36.0149	
002.260	64.1532	35.8468	
002.321	64.1024	35.8976	
002.385	63.7250	36.2750	
002.438	64.0570	35.9430	
002.507	64.2007	35.7993	
002.571	64.5042	35.4958	
002.637	64.2786	35.7214	
002.700	64.5843	35.4157	
002.761	64.7767	35.2233	
002.823	65.5569	34.4431	
002.871	66.2362	33.7638	
002.934	67.0106	32.9894	
003.002	66.5648	33.4352	
003.058	66.2636	33.7364	
003.122	65.1302	34.8698	
003.186	64.4776	35.5224	
003.246	63.5216	36.4784	
003.306	62.5507	37.4493	
003.386	61.5909	38.4091	
003.451	60.6644	39.3356	
003.495	60.1563	39.8437	
003.567	58.9515	41.0485	
003.638	57.8194	42.1806	
003.702	56.1455	43.8545	
003.762	54.4163	45.5837	
003.819	53.3804	46.6196	
003.879	52.5969	47.4031	
003.935	51.4518	48.5482	
003.996	50.9811	49.0189	
004.073	51.5993	48.4007	
004.130	52.3859	47.6141	
004.200	53.5651	46.4349	
004.262	54.4042	45.5958	
004.320	55.8203	44.1797	
004.385	57.1050	42.8950	
004.435	58.2703	41.7297	
004.509	59.3554	40.6446	
004.572	60.4678	39.5322	
004.636	61.4511	38.5489	
004.700	62.6703	37.3297	
004.760	63.2946	36.7054	
004.819	64.0202	35.9798	
004.885	64.8522	35.1478	
004.948	65.7484	34.2516	
005.007	65.2642	34.7358	
005.072	64.6873	35.3127	
005.138	63.9255	36.0745	
005.199	63.2187	36.7813	
005.260	62.4698	37.5302	
005.319	61.6123	38.3877	
005.384	60.9811	39.0189	
005.450	59.2171	40.7829	
005.508	58.5032	41.4968	
005.573	57.1290	42.8710	
005.636	55.3695	44.6305	
005.700	53.0330	46.9670	
005.761	52.2118	47.7882	
005.816	51.1293	48.8707	
005.884	50.0150	49.9850	
005.949	50.1831	49.8169	
006.010	50.8236	49.1764	
006.072	50.8097	49.1903	
006.138	49.6562	50.3438	
006.199	49.9472	50.0528	
006.259	50.5555	49.4445	
006.317	50.4931	49.5069	
006.386	50.1650	49.8350	
006.447	50.2428	49.7572	
006.508	50.3792	49.6208	
006.572	49.8070	50.1930	
006.636	49.2984	50.7016	
006.690	48.6709	51.3291	
006.760	48.4503	51.5497	
006.821	47.7926	52.2074	
006.884	47.9286	52.0714	
006.948	47.9081	52.0919	
007.008	48.2919	51.7081	
7692	 7692	 7692 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.050	50.0000	50.0000	
000.070	51.7083	48.2917	
000.112	52.5067	47.4933	
000.172	53.2227	46.7773	
000.232	53.8246	46.1754	
000.296	55.0708	44.9292	
000.359	55.2231	44.7769	
000.420	55.4929	44.5071	
000.484	54.8372	45.1628	
000.561	54.8065	45.1935	
000.624	54.0394	45.9606	
000.684	53.5725	46.4275	
000.745	52.1972	47.8028	
000.808	52.3222	47.6778	
000.872	51.6967	48.3033	
000.934	52.5421	47.4579	
000.998	51.4127	48.5873	
001.059	51.8210	48.1790	
001.123	51.0252	48.9747	
001.183	52.4560	47.5440	
001.243	52.3386	47.6614	
