time 	 LH 	 RH
7701	 7701	 7701 
000.063	50.0000	50.0000	
000.071	50.5139	49.4861	
000.139	49.8328	50.1672	
000.202	49.8560	50.1440	
000.279	49.4173	50.5827	
000.316	49.6870	50.3130	
000.390	49.2869	50.7131	
000.447	49.6192	50.3808	
000.521	49.7777	50.2223	
000.563	49.7583	50.2417	
000.636	49.4461	50.5539	
000.704	50.2105	49.7895	
000.752	50.5062	49.4938	
000.815	50.8560	49.1440	
000.889	50.6675	49.3325	
000.949	50.6793	49.3207	
001.015	50.0832	49.9168	
001.075	49.7678	50.2322	
001.137	49.2989	50.7011	
001.201	48.5963	51.4037	
001.263	46.8774	53.1226	
001.323	46.3962	53.6038	
001.395	45.9217	54.0783	
001.440	45.3521	54.6479	
001.515	44.4357	55.5643	
7703	 7703	 7703 
7701	 7701	 7701 
000.000	50.0000	50.0000	
000.063	50.0000	50.0000	
000.067	50.0832	49.9168	
000.125	50.6941	49.3059	
000.188	51.5900	48.4100	
000.254	51.7961	48.2039	
000.329	51.9989	48.0011	
000.385	52.1319	47.8681	
000.449	52.3528	47.6472	
000.514	51.9738	48.0262	
000.579	51.7825	48.2175	
000.639	50.8251	49.1749	
000.703	50.4772	49.5228	
000.768	49.4327	50.5673	
000.831	49.7499	50.2501	
000.887	50.0156	49.9844	
000.952	50.3089	49.6911	
001.013	50.8486	49.1514	
001.079	52.1181	47.8819	
001.139	52.3145	47.6855	
001.203	52.8098	47.1902	
001.267	52.9944	47.0056	
001.331	53.8108	46.1892	
001.386	53.8649	46.1351	
001.450	54.0556	45.9444	
001.514	54.3150	45.6850	
001.577	54.6753	45.3247	
001.636	54.1499	45.8501	
001.701	53.7251	46.2749	
001.765	53.1359	46.8641	
001.828	51.9045	48.0955	
001.885	51.3526	48.6474	
001.951	50.9763	49.0237	
002.015	50.6631	49.3368	
002.078	49.5522	50.4478	
002.139	49.5488	50.4512	
002.202	49.4370	50.5630	
002.266	49.6128	50.3872	
002.331	48.8944	51.1056	
002.387	49.1958	50.8042	
002.451	49.8079	50.1921	
002.515	49.4482	50.5518	
002.580	50.5349	49.4651	
002.638	50.6706	49.3294	
002.695	51.5553	48.4447	
002.765	51.0957	48.9043	
002.830	52.1073	47.8927	
002.884	52.2438	47.7562	
002.949	53.0987	46.9013	
003.015	52.7786	47.2214	
003.077	53.6394	46.3606	
003.139	53.2580	46.7420	
003.203	53.4814	46.5186	
003.268	53.3227	46.6773	
003.332	53.8383	46.1617	
003.386	54.0621	45.9379	
003.450	53.7014	46.2986	
003.515	53.1964	46.8036	
003.579	52.3893	47.6107	
003.638	51.9995	48.0005	
003.700	51.8940	48.1060	
003.765	51.2412	48.7588	
003.830	50.5982	49.4018	
003.885	50.2681	49.7319	
003.949	50.2885	49.7115	
004.013	49.0920	50.9080	
004.077	48.7085	51.2915	
004.137	48.2885	51.7115	
004.201	48.1172	51.8828	
004.266	46.7150	53.2850	
004.329	46.3990	53.6010	
004.384	46.1943	53.8057	
004.451	46.5325	53.4675	
004.515	45.9788	54.0212	
004.577	45.8265	54.1735	
004.637	45.6936	54.3064	
004.690	46.0409	53.9591	
004.753	45.6413	54.3587	
004.817	45.1790	54.8210	
004.873	44.4809	55.5191	
7703	 7703	 7703 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.011	50.0000	50.0000	
000.017	50.0482	49.9518	
000.077	50.2027	49.7973	
000.141	50.2358	49.7642	
000.201	50.5722	49.4278	
000.265	51.1681	48.8319	
000.329	51.9304	48.0696	
000.393	51.1941	48.8059	
000.450	50.9540	49.0460	
000.513	50.0651	49.9349	
000.577	50.2921	49.7079	
000.641	50.2535	49.7465	
000.705	50.1279	49.8721	
000.777	49.6819	50.3181	
000.842	50.1270	49.8730	
000.905	50.0532	49.9468	
000.963	49.8845	50.1155	
001.029	48.6947	51.3053	
001.082	48.3233	51.6767	
001.153	48.5523	51.4477	
001.213	48.3740	51.6260	
001.278	47.9228	52.0772	
001.344	48.0501	51.9499	
001.408	48.1746	51.8254	
001.463	48.1484	51.8516	
001.528	47.4469	52.5531	
001.591	47.6714	52.3286	
001.655	47.7674	52.2326	
001.717	47.7936	52.2064	
001.772	46.9623	53.0377	
001.842	47.0231	52.9769	
001.907	46.4784	53.5216	
001.964	46.3828	53.6172	
002.014	45.7353	54.2647	
002.090	45.2200	54.7800	
002.155	44.5987	55.4013	
7692	 7692	 7692 
7691	 7691	 7691 
000.000	50.0000	50.0000	
000.019	50.0000	50.0000	
000.023	50.0423	49.9577	
000.089	49.5182	50.4818	
000.149	49.8369	50.1631	
000.213	49.4813	50.5188	
000.273	48.2775	51.7225	
000.337	47.4933	52.5067	
000.401	47.3739	52.6261	
000.465	47.0679	52.9321	
000.521	46.6008	53.3992	
000.589	46.7265	53.2735	
000.661	47.3477	52.6523	
000.725	48.4424	51.5576	
000.784	48.5497	51.4503	
000.851	49.6368	50.3632	
000.914	50.2729	49.7271	
000.979	51.7354	48.2646	
001.035	52.6696	47.3304	
001.089	53.5880	46.4120	
001.149	54.7517	45.2483	
001.213	55.8280	44.1720	
001.273	56.4321	43.5679	
001.337	56.7134	43.2866	
001.401	57.0686	42.9314	
001.469	56.3568	43.6432	
001.534	56.3316	43.6684	
001.589	56.4973	43.5027	
001.661	56.8024	43.1976	
001.713	55.8857	44.1143	
001.786	55.3341	44.6659	
001.837	55.4982	44.5018	
001.914	54.9202	45.0798	
001.979	54.3770	45.6229	
002.034	54.8451	45.1549	
002.103	55.2536	44.7464	
002.156	55.4713	44.5287	
002.228	55.2127	44.7873	
002.287	55.2865	44.7135	
002.350	55.5400	44.4600	
002.412	55.9791	44.0209	
002.477	56.9014	43.0986	
002.535	57.8139	42.1861	
002.603	58.4603	41.5397	
002.662	58.3493	41.6507	
002.713	58.9526	41.0474	
002.773	58.6629	41.3371	
002.837	59.0340	40.9660	
002.901	58.9236	41.0764	
002.965	59.5246	40.4754	
003.021	59.1345	40.8655	
003.089	58.8512	41.1488	
003.149	58.7051	41.2949	
003.213	58.7032	41.2968	
003.273	58.6265	41.3735	
003.337	59.0307	40.9693	
003.401	59.6535	40.3465	
003.465	60.1139	39.8861	
003.521	60.2888	39.7112	
003.589	59.5164	40.4836	
003.649	59.6413	40.3587	
