time 	 LH 	 RH
7691	 7691	 7691 
000.045	50.0000	50.0000	
000.058	49.8138	50.1862	
000.081	49.9574	50.0426	
000.159	49.8417	50.1583	
000.231	50.2227	49.7773	
000.271	49.8579	50.1421	
000.332	50.3050	49.6950	
000.395	50.6304	49.3696	
000.454	50.9312	49.0688	
000.531	50.8773	49.1227	
000.591	51.3783	48.6217	
000.643	50.9210	49.0790	
000.712	51.8931	48.1069	
000.779	52.0012	47.9988	
000.845	52.3601	47.6399	
000.906	52.4639	47.5361	
000.963	52.7269	47.2731	
001.031	53.1836	46.8164	
001.091	53.8099	46.1901	
001.154	54.0118	45.9882	
001.214	54.1995	45.8005	
001.280	54.8538	45.1462	
001.333	55.1147	44.8853	
001.406	56.4067	43.5933	
001.464	56.3232	43.6768	
001.531	56.9672	43.0328	
001.617	57.9607	42.0393	
001.649	58.6870	41.3130	
001.716	58.5862	41.4138	
001.779	59.4042	40.5958	
001.844	58.9258	41.0741	
001.909	59.3284	40.6716	
001.962	59.9067	40.0933	
002.030	60.6741	39.3259	
002.092	61.3562	38.6438	
002.158	61.9153	38.0847	
002.217	62.5600	37.4400	
002.281	62.4180	37.5820	
002.345	62.4274	37.5726	
002.410	62.4783	37.5217	
002.465	63.0124	36.9876	
002.519	63.3211	36.6789	
002.579	63.6647	36.3353	
002.655	63.7260	36.2740	
002.715	63.9572	36.0428	
002.780	64.0306	35.9694	
002.844	63.6960	36.3040	
002.907	63.2622	36.7378	
002.964	63.2036	36.7964	
003.031	63.2537	36.7463	
003.091	62.8950	37.1050	
003.155	62.6209	37.3791	
003.215	62.9698	37.0302	
003.279	62.5615	37.4385	
003.343	62.8066	37.1934	
003.407	62.8244	37.1756	
003.464	63.4632	36.5368	
003.532	64.0466	35.9534	
003.591	64.5942	35.4058	
003.656	64.9647	35.0353	
003.716	65.8424	34.1576	
003.779	66.4756	33.5244	
003.842	67.3235	32.6765	
003.908	67.4937	32.5063	
003.965	67.9411	32.0589	
004.035	68.3815	31.6185	
004.079	68.3237	31.6763	
004.146	68.1950	31.8050	
004.214	68.0946	31.9054	
004.279	68.4480	31.5520	
004.344	67.7424	32.2576	
004.407	67.6782	32.3218	
004.463	66.6578	33.3421	
004.535	66.9823	33.0177	
004.592	65.8205	34.1795	
004.655	66.3069	33.6931	
004.715	65.6023	34.3977	
004.779	65.5632	34.4368	
004.843	64.4994	35.5006	
004.909	64.3528	35.6472	
004.965	63.7772	36.2228	
005.031	62.7608	37.2392	
005.091	61.8141	38.1859	
005.155	61.8105	38.1895	
005.216	61.5688	38.4312	
005.280	61.5345	38.4655	
005.331	60.7947	39.2053	
005.395	60.4977	39.5023	
005.451	59.9045	40.0955	
005.519	59.8783	40.1217	
005.579	59.5192	40.4808	
005.643	59.6811	40.3189	
005.703	60.5231	39.4769	
005.767	61.4317	38.5683	
005.831	62.3600	37.6400	
005.895	62.9156	37.0844	
005.951	63.6887	36.3113	
006.020	63.9771	36.0229	
006.079	64.4651	35.5349	
006.143	64.6831	35.3169	
006.203	64.9335	35.0665	
006.267	65.3939	34.6061	
006.331	65.3956	34.6044	
006.395	65.9555	34.0445	
006.451	65.7343	34.2657	
006.519	65.4051	34.5949	
006.579	64.4151	35.5849	
006.643	63.7372	36.2628	
006.703	62.3481	37.6519	
006.767	62.7984	37.2016	
006.831	62.5332	37.4668	
006.895	62.6562	37.3438	
006.951	61.8718	38.1282	
007.019	62.7071	37.2929	
7692	 7692	 7692 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.051	50.0000	50.0000	
000.067	50.1993	49.8007	
000.127	50.8236	49.1764	
000.184	50.9475	49.0525	
000.251	51.3458	48.6542	
000.312	51.3201	48.6799	
000.377	50.9673	49.0327	
000.436	50.1086	49.8914	
000.501	50.2432	49.7569	
000.561	50.4668	49.5332	
000.625	49.8532	50.1468	
000.687	50.1652	49.8348	
000.749	49.9024	50.0976	
000.813	50.6459	49.3541	
000.878	49.9540	50.0460	
000.937	50.5847	49.4153	
001.002	50.5061	49.4939	
001.059	51.7846	48.2154	
001.126	51.2127	48.7873	
001.184	51.7511	48.2489	
001.250	51.8311	48.1689	
001.315	52.9211	47.0789	
001.377	52.4133	47.5867	
001.438	52.5523	47.4477	
001.500	53.1778	46.8222	
001.562	54.3974	45.6026	
001.624	55.2652	44.7348	
001.687	55.2878	44.7122	
001.750	56.1475	43.8525	
001.815	56.6564	43.3436	
001.875	57.3270	42.6730	
001.938	57.7931	42.2069	
002.002	57.4437	42.5563	
002.062	57.5892	42.4108	
002.126	58.1939	41.8061	
002.186	58.6951	41.3049	
002.250	58.8193	41.1806	
002.303	58.9403	41.0597	
002.377	58.5859	41.4141	
002.438	59.3327	40.6673	
002.502	59.4990	40.5010	
002.559	59.9180	40.0820	
002.626	59.3430	40.6570	
002.684	59.1824	40.8176	
002.749	59.3196	40.6804	
002.814	59.6666	40.3334	
002.877	60.0653	39.9347	
002.937	60.3446	39.6554	
003.003	60.5624	39.4376	
003.062	61.4820	38.5180	
003.125	61.9344	38.0656	
003.184	62.4695	37.5305	
003.237	62.7204	37.2796	
003.301	63.7159	36.2841	
003.376	64.8359	35.1641	
003.437	65.7003	34.2997	
003.501	66.7433	33.2567	
003.560	67.7657	32.2343	
003.626	68.5142	31.4858	
003.686	69.1377	30.8623	
003.750	70.0072	29.9928	
003.814	70.7366	29.2634	
003.877	71.3104	28.6896	
003.939	71.8667	28.1333	
004.002	72.2731	27.7269	
004.061	72.4771	27.5229	
004.126	71.7951	28.2049	
004.184	70.9907	29.0093	
004.250	69.5090	30.4909	
004.312	68.8325	31.1675	
004.378	67.8132	32.1868	
004.438	67.4282	32.5718	
004.503	65.9774	34.0226	
004.562	65.1066	34.8934	
004.624	64.0637	35.9363	
004.686	63.3857	36.6143	
004.750	62.7523	37.2477	
004.801	62.4548	37.5452	
004.864	62.2691	37.7309	
004.924	61.6582	38.3418	
004.988	61.4588	38.5412	
005.048	61.1728	38.8272	
005.113	61.2020	38.7980	
005.173	60.4729	39.5271	
005.249	60.2850	39.7150	
005.313	60.0518	39.9482	
005.377	59.5146	40.4854	
005.437	58.3123	41.6877	
005.501	57.7581	42.2419	
005.564	57.2640	42.7360	
005.627	56.9778	43.0222	
005.687	56.1733	43.8267	
005.749	55.8735	44.1265	
005.816	56.2685	43.7315	
005.879	56.5254	43.4746	
005.939	56.5413	43.4587	
006.002	57.4078	42.5922	
006.063	58.4167	41.5833	
006.127	59.7652	40.2348	
006.186	61.1672	38.8328	
006.250	62.3394	37.6606	
006.313	63.1857	36.8143	
006.379	64.3655	35.6345	
006.439	65.2991	34.7009	
006.502	66.1014	33.8986	
006.562	66.7436	33.2564	
006.628	67.2819	32.7181	
006.685	67.7167	32.2833	
006.750	67.7519	32.2481	
006.813	68.2623	31.7377	
006.878	68.3680	31.6320	
006.937	68.1083	31.8917	
007.002	67.8431	32.1569	
7702	 7702	 7702 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.033	50.0000	50.0000	
000.037	50.7546	49.2454	
000.099	50.4201	49.5799	
000.171	50.7199	49.2801	
000.236	50.5645	49.4355	
000.295	50.4919	49.5081	
000.360	50.1721	49.8279	
000.419	49.5989	50.4011	
000.485	49.3728	50.6272	
000.536	48.9572	51.0428	
000.612	49.1070	50.8930	
000.672	49.4249	50.5751	
000.736	48.8008	51.1992	
000.784	48.2506	51.7494	
000.847	48.1025	51.8975	
000.907	48.3818	51.6182	
000.971	48.2912	51.7088	
001.035	47.9126	52.0874	
001.112	48.6370	51.3630	
001.172	49.8434	50.1566	
001.235	50.7274	49.2726	
001.296	51.2974	48.7026	
001.359	51.5793	48.4207	
001.420	52.1237	47.8763	
001.484	53.0975	46.9025	
001.548	53.2932	46.7068	
001.612	53.8757	46.1243	
001.672	54.4934	45.5066	
001.738	55.0366	44.9634	
001.798	55.8081	44.1919	
001.847	55.7565	44.2435	
001.920	55.8100	44.1900	
001.983	55.4842	44.5158	
002.049	55.5307	44.4693	
002.106	54.9573	45.0427	
002.173	54.4687	45.5313	
002.237	53.8140	46.1860	
002.296	54.2195	45.7805	
002.362	53.7491	46.2509	
002.422	52.9776	47.0224	
002.486	51.9007	48.0993	
002.549	51.9288	48.0712	
002.612	51.8069	48.1931	
002.672	51.0306	48.9694	
002.736	50.5060	49.4940	
002.795	50.2514	49.7486	
002.861	50.4102	49.5898	
002.922	49.9776	50.0224	
002.985	50.0531	49.9469	
003.048	49.9331	50.0669	
003.111	50.4233	49.5767	
003.173	51.0831	48.9169	
003.237	51.6296	48.3704	
003.297	52.4384	47.5615	
003.361	52.4877	47.5123	
003.421	53.0977	46.9023	
003.485	53.5988	46.4012	
003.546	54.8306	45.1694	
003.612	55.0202	44.9798	
003.671	55.3044	44.6956	
003.735	55.6083	44.3917	
003.795	56.2990	43.7010	
003.860	56.1331	43.8669	
003.919	56.2125	43.7875	
003.983	56.5323	43.4677	
004.048	56.0187	43.9813	
004.112	55.3955	44.6045	
004.173	54.6550	45.3450	
004.237	54.3658	45.6341	
004.298	53.8334	46.1666	
004.364	53.2025	46.7975	
004.421	52.9493	47.0507	
004.485	52.6068	47.3932	
004.550	52.8283	47.1717	
004.614	52.7189	47.2811	
004.673	53.0482	46.9518	
004.739	53.5161	46.4839	
004.798	54.7509	45.2491	
004.863	54.9888	45.0112	
004.919	55.4291	44.5709	
004.984	56.0761	43.9239	
005.047	57.2262	42.7738	
005.111	58.0938	41.9062	
005.171	59.0556	40.9444	
005.235	60.0955	39.9045	
005.295	61.0172	38.9828	
005.365	61.7155	38.2845	
005.422	62.6094	37.3906	
005.478	62.5694	37.4306	
005.547	62.9512	37.0488	
005.613	63.5639	36.4361	
005.672	64.6082	35.3918	
005.737	64.8265	35.1735	
005.797	65.2744	34.7256	
005.865	65.6913	34.3087	
005.921	65.9244	34.0757	
005.985	65.6645	34.3355	
006.050	65.9926	34.0074	
006.113	66.1385	33.8615	
006.174	66.5148	33.4852	
006.238	66.3199	33.6801	
006.297	67.0110	32.9890	
006.363	67.1449	32.8551	
006.420	66.8918	33.1082	
006.483	66.6665	33.3335	
006.547	67.4510	32.5490	
006.611	67.5381	32.4619	
006.673	67.4754	32.5246	
006.737	67.6265	32.3735	
006.797	68.4914	31.5086	
006.863	68.4454	31.5546	
006.921	68.9393	31.0607	
006.986	68.6363	31.3637	
007.050	69.0186	30.9814	
7702	 7702	 7702 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.030	50.0000	50.0000	
000.042	50.0000	50.0000	
000.086	51.4930	48.5070	
000.146	51.2558	48.7442	
000.213	52.1418	47.8582	
000.272	53.2135	46.7865	
000.340	54.1700	45.8300	
000.396	54.2103	45.7897	
000.460	55.3953	44.6047	
000.524	56.3932	43.6068	
000.588	56.9964	43.0036	
000.648	57.3071	42.6929	
000.714	58.2911	41.7089	
000.772	58.9418	41.0582	
000.841	58.9072	41.0928	
000.896	59.0678	40.9322	
000.960	59.9952	40.0048	
001.023	60.3668	39.6332	
001.088	60.2506	39.7494	
001.149	60.7355	39.2645	
001.212	61.3626	38.6374	
001.272	62.4253	37.5747	
001.340	62.9363	37.0637	
001.396	63.4910	36.5090	
001.460	63.9512	36.0488	
001.524	65.0024	34.9976	
001.588	65.4464	34.5536	
001.648	65.8215	34.1785	
001.712	66.0150	33.9850	
001.773	66.5815	33.4185	
001.841	66.5256	33.4744	
001.897	66.5445	33.4555	
001.960	65.6092	34.3908	
002.023	64.9347	35.0653	
002.088	63.6637	36.3363	
002.149	62.3532	37.6468	
002.213	61.6707	38.3293	
002.271	61.3830	38.6170	
002.340	60.3673	39.6327	
002.395	59.7187	40.2813	
002.459	59.4079	40.5921	
002.524	59.3506	40.6494	
002.587	58.7726	41.2274	
002.648	58.1921	41.8079	
002.711	58.1556	41.8444	
002.771	58.0380	41.9620	
002.841	58.3949	41.6051	
002.898	58.6936	41.3064	
002.963	59.0459	40.9541	
003.026	58.0905	41.9095	
003.089	58.7163	41.2837	
003.150	57.6388	42.3613	
003.213	57.7397	42.2603	
003.266	56.5018	43.4981	
003.343	56.6760	43.3240	
003.398	56.1363	43.8637	
003.455	56.2211	43.7789	
003.523	56.1261	43.8739	
003.587	56.0582	43.9418	
003.647	56.0084	43.9916	
003.711	55.5660	44.4340	
003.771	55.3963	44.6037	
003.841	54.8677	45.1323	
003.896	54.7330	45.2670	
003.959	54.0833	45.9167	
004.023	54.1885	45.8115	
004.090	54.1977	45.8023	
004.149	54.1252	45.8748	
004.211	53.7750	46.2250	
004.271	54.2350	45.7650	
004.339	53.4584	46.5416	
004.396	53.2923	46.7077	
004.454	52.7658	47.2342	
004.523	53.0680	46.9320	
004.587	52.3942	47.6058	
004.647	51.6117	48.3883	
004.711	51.4003	48.5997	
004.772	51.2144	48.7856	
004.841	50.6618	49.3382	
004.898	50.1076	49.8924	
004.962	49.8066	50.1934	
005.026	49.0844	50.9156	
005.090	49.4212	50.5788	
005.148	48.6637	51.3363	
005.213	49.4063	50.5937	
005.273	49.1702	50.8299	
