time 	 LH 	 RH
7701	 7701	 7701 
000.072	50.0000	50.0000	
000.091	48.9867	51.0133	
000.107	48.1598	51.8402	
000.173	47.3576	52.6424	
000.258	46.1965	53.8035	
000.294	45.3502	54.6498	
000.371	45.0366	54.9634	
000.430	44.6113	55.3887	
000.494	44.0618	55.9382	
000.557	43.4480	56.5520	
000.620	42.0508	57.9492	
000.679	41.4351	58.5649	
000.742	40.0036	59.9964	
000.805	39.0545	60.9455	
000.869	37.5740	62.4260	
000.929	37.0377	62.9623	
000.993	36.2797	63.7203	
001.058	35.8096	64.1904	
001.118	34.5227	65.4773	
001.179	33.5904	66.4096	
001.229	32.8628	67.1372	
001.292	32.1287	67.8713	
001.370	31.3137	68.6863	
001.430	30.3400	69.6600	
001.487	30.3143	69.6857	
001.558	29.5612	70.4388	
7703	 7703	 7703 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.054	50.0000	50.0000	
000.069	49.3176	50.6824	
000.129	48.7185	51.2815	
000.188	47.6772	52.3228	
000.253	46.8875	53.1125	
000.318	47.0037	52.9963	
000.367	46.9577	53.0424	
000.442	45.7389	54.2611	
000.494	44.5234	55.4766	
000.566	44.8128	55.1872	
000.630	44.9120	55.0880	
000.689	45.4712	54.5288	
000.739	44.8572	55.1428	
000.803	45.2272	54.7728	
000.878	45.2332	54.7668	
000.942	45.2226	54.7774	
001.002	44.7716	55.2284	
001.065	44.1313	55.8687	
001.128	43.2983	56.7017	
001.189	43.2590	56.7410	
001.253	43.0245	56.9755	
001.318	42.8308	57.1692	
001.363	42.2940	57.7060	
001.426	41.6487	58.3513	
001.486	40.6696	59.3304	
001.550	40.1272	59.8728	
001.614	39.4785	60.5215	
001.689	38.8784	61.1216	
001.778	38.0003	61.9997	
001.809	38.0494	61.9506	
001.876	37.4566	62.5434	
001.940	36.8234	63.1766	
002.000	35.6834	64.3166	
002.065	35.5044	64.4956	
002.129	35.1019	64.8981	
002.189	34.6223	65.3777	
002.253	34.4066	65.5934	
002.317	33.9146	66.0854	
002.377	33.6734	66.3266	
002.440	32.8577	67.1423	
002.500	32.5443	67.4557	
002.564	31.4119	68.5881	
002.628	31.1650	68.8350	
002.690	30.9272	69.0728	
002.746	31.2716	68.7284	
002.818	30.1387	69.8613	
002.877	30.2588	69.7412	
002.938	30.1061	69.8938	
002.998	30.5663	69.4337	
003.067	29.7713	70.2287	
7703	 7703	 7703 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.043	50.0000	50.0000	
000.060	48.8174	51.1826	
000.101	47.3025	52.6975	
000.176	46.0070	53.9930	
000.240	45.5234	54.4766	
000.300	44.8672	55.1328	
000.364	44.6473	55.3527	
000.428	43.0816	56.9184	
000.488	43.5437	56.4563	
000.552	42.6114	57.3886	
000.612	43.0450	56.9550	
000.676	41.5578	58.4422	
000.740	41.2339	58.7662	
000.800	40.7550	59.2450	
000.864	41.5042	58.4958	
000.915	41.0822	58.9178	
000.982	40.6787	59.3213	
001.054	40.2169	59.7831	
001.114	39.7363	60.2637	
001.178	39.5936	60.4064	
001.240	40.2426	59.7574	
001.291	40.9840	59.0160	
001.350	42.0676	57.9324	
001.414	42.8915	57.1085	
001.490	43.6981	56.3019	
001.554	43.5136	56.4864	
001.606	44.1499	55.8501	
001.678	43.4861	56.5139	
001.740	43.4598	56.5402	
001.800	42.7539	57.2461	
001.864	42.5157	57.4843	
001.928	41.3754	58.6246	
001.988	41.3807	58.6193	
002.052	41.1150	58.8850	
002.112	40.3695	59.6305	
002.177	39.0864	60.9136	
002.240	38.8861	61.1139	
002.300	38.5479	61.4521	
002.366	38.3089	61.6911	
002.427	37.1977	62.8023	
002.488	36.3991	63.6009	
002.552	36.2088	63.7912	
002.612	36.4229	63.5771	
002.673	36.2727	63.7273	
002.731	35.8947	64.1053	
002.786	36.7398	63.2602	
002.850	37.6466	62.3534	
002.914	38.5042	61.4958	
002.974	38.2211	61.7789	
003.038	38.7939	61.2061	
003.726	38.2854	61.7146	
003.734	39.0304	60.9696	
003.742	39.3309	60.6691	
003.750	39.8009	60.1991	
003.760	39.6036	60.3963	
003.769	39.9176	60.0824	
003.779	38.7487	61.2513	
003.788	38.2281	61.7719	
003.798	37.4753	62.5247	
003.809	37.2497	62.7503	
003.818	36.2752	63.7248	
003.827	36.2516	63.7484	
003.852	35.8542	64.1458	
003.928	36.5123	63.4877	
003.988	35.7108	64.2892	
004.051	35.7266	64.2734	
004.113	34.5532	65.4468	
004.177	34.2679	65.7321	
004.241	33.3040	66.6960	
004.304	33.2392	66.7608	
004.365	32.4951	67.5049	
004.430	32.2952	67.7048	
004.489	31.7856	68.2144	
004.539	31.8280	68.1720	
004.599	31.6798	68.3202	
004.663	32.0893	67.9107	
004.727	31.4382	68.5618	
004.787	31.4456	68.5544	
004.851	31.4829	68.5171	
004.914	31.4396	68.5604	
004.974	31.1043	68.8957	
005.038	30.5224	69.4776	
005.098	30.5870	69.4130	
005.162	30.4690	69.5310	
005.226	30.4179	69.5821	
005.286	32.0205	67.9795	
005.351	32.6929	67.3071	
005.415	32.0737	67.9263	
005.475	31.9477	68.0523	
005.551	32.1316	67.8684	
005.613	32.0936	67.9064	
005.677	31.9077	68.0924	
005.742	32.2564	67.7436	
005.800	32.7897	67.2103	
005.864	32.6049	67.3951	
005.930	32.4125	67.5875	
005.990	33.4746	66.5254	
006.051	34.0420	65.9580	
006.113	35.0268	64.9732	
006.177	35.9754	64.0246	
006.241	37.3172	62.6828	
006.300	37.8969	62.1031	
006.363	37.6744	62.3256	
006.429	37.5910	62.4090	
006.491	37.5228	62.4772	
006.552	37.2415	62.7585	
006.611	36.5279	63.4721	
006.676	36.2716	63.7284	
006.740	35.8264	64.1736	
006.800	34.8618	65.1382	
006.865	33.7451	66.2549	
006.928	33.1107	66.8893	
006.988	32.2407	67.7593	
007.052	31.0055	68.9945	
7692	 7692	 7692 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.025	50.0000	50.0000	
000.034	49.8114	50.1886	
000.100	50.1485	49.8515	
000.166	49.1621	50.8379	
