time 	 LH 	 RH
7691	 7691	 7691 
000.049	50.0000	50.0000	
000.062	48.4334	51.5666	
000.107	46.4293	53.5707	
000.181	45.1472	54.8528	
000.260	43.9718	56.0282	
000.295	43.2099	56.7901	
000.372	42.3952	57.6048	
000.431	41.9301	58.0699	
000.492	40.9778	59.0222	
000.558	40.3049	59.6951	
000.618	39.8087	60.1913	
000.679	39.2492	60.7508	
000.743	38.8043	61.1957	
000.806	37.7755	62.2245	
000.870	38.7275	61.2725	
000.930	38.9741	61.0259	
000.990	39.0920	60.9080	
001.059	37.9497	62.0503	
001.119	37.5800	62.4200	
001.181	37.0362	62.9638	
001.243	37.5171	62.4829	
001.304	36.7445	63.2555	
001.357	36.0064	63.9936	
001.417	35.7318	64.2682	
001.476	35.9925	64.0075	
001.558	36.6036	63.3964	
001.605	36.0931	63.9069	
001.665	35.6738	64.3262	
001.729	35.9463	64.0537	
001.792	35.5949	64.4051	
001.856	36.0095	63.9905	
001.916	36.7560	63.2440	
001.976	38.0623	61.9377	
002.060	38.4363	61.5637	
002.122	39.1187	60.8813	
002.165	39.9703	60.0297	
002.229	41.6042	58.3958	
002.306	41.4203	58.5797	
002.371	42.5264	57.4736	
002.432	43.1656	56.8344	
002.490	44.1046	55.8954	
002.559	45.0597	54.9403	
002.619	45.0615	54.9385	
002.679	45.4209	54.5791	
002.742	45.2602	54.7398	
002.807	45.3149	54.6851	
002.870	45.4668	54.5332	
002.930	45.0329	54.9671	
002.990	44.3226	55.6774	
003.059	43.6714	56.3286	
003.120	43.7077	56.2923	
003.169	42.7734	57.2266	
003.249	41.9921	58.0079	
003.295	40.8676	59.1324	
003.358	40.2991	59.7009	
003.417	39.2274	60.7726	
003.477	38.3910	61.6090	
003.585	37.6764	62.3236	
003.618	36.8358	63.1642	
003.675	35.8621	64.1379	
003.744	34.6149	65.3852	
003.808	33.8815	66.1185	
003.868	33.0205	66.9795	
003.917	32.7525	67.2475	
003.991	32.1537	67.8463	
004.059	31.6026	68.3974	
004.118	31.7129	68.2871	
004.177	31.2298	68.7702	
004.243	30.9802	69.0198	
004.308	30.3056	69.6944	
004.362	30.1412	69.8588	
004.418	29.2291	70.7709	
7692	 7692	 7692 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.068	50.0000	50.0000	
000.087	48.5229	51.4771	
000.132	47.5369	52.4631	
000.203	45.4066	54.5934	
000.263	43.6093	56.3907	
000.328	41.5635	58.4365	
000.388	39.9062	60.0938	
000.448	38.2013	61.7987	
000.512	37.3587	62.6413	
000.576	36.3191	63.6809	
000.640	35.5278	64.4722	
000.701	34.1245	65.8755	
000.761	33.1383	66.8617	
000.828	32.7092	67.2908	
000.889	32.6442	67.3558	
000.948	32.0510	67.9490	
001.012	32.2727	67.7273	
001.079	32.1890	67.8110	
001.143	32.5324	67.4676	
001.202	31.5785	68.4214	
001.261	30.5792	69.4208	
001.331	29.6028	70.3972	
7703	 7703	 7703 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.054	50.0000	50.0000	
000.074	49.5920	50.4080	
000.122	49.0974	50.9026	
000.193	48.3928	51.6072	
000.243	47.3471	52.6529	
000.302	46.8390	53.1610	
000.377	45.9537	54.0463	
000.444	45.4467	54.5533	
000.506	45.5829	54.4171	
000.558	46.9807	53.0193	
000.628	47.5432	52.4568	
000.692	47.7510	52.2490	
000.757	47.7460	52.2540	
000.818	48.8902	51.1098	
000.876	48.9835	51.0165	
000.944	49.0771	50.9229	
001.004	48.3391	51.6609	
001.065	49.0350	50.9650	
001.128	48.4196	51.5804	
001.183	48.2660	51.7340	
001.244	46.8458	53.1542	
001.316	46.6511	53.3489	
001.376	45.4534	54.5466	
001.444	45.2771	54.7230	
001.504	43.7352	56.2648	
001.566	44.7310	55.2690	
001.630	43.6367	56.3633	
001.693	43.3551	56.6449	
001.743	42.2501	57.7500	
001.820	43.7726	56.2274	
002.436	42.6320	57.3680	
002.444	42.0040	57.9960	
002.451	40.6878	59.3122	
002.461	40.7125	59.2875	
002.469	39.6710	60.3290	
002.477	38.8372	61.1628	
002.486	38.8720	61.1280	
002.496	38.7052	61.2948	
002.506	38.7240	61.2760	
002.516	38.2648	61.7352	
002.523	38.8932	61.1068	
002.552	38.5597	61.4403	
002.633	39.2269	60.7731	
002.679	38.7523	61.2477	
002.742	40.6307	59.3693	
002.802	41.1065	58.8935	
002.862	42.3700	57.6300	
002.930	42.3534	57.6466	
002.990	43.5698	56.4302	
003.050	43.2128	56.7872	
003.114	43.0779	56.9221	
003.178	42.2459	57.7541	
003.242	43.5764	56.4236	
003.302	43.1695	56.8305	
003.362	43.3271	56.6729	
003.432	42.7866	57.2134	
003.492	43.1343	56.8657	
003.552	42.2434	57.7566	
003.616	41.5560	58.4440	
003.680	41.6500	58.3500	
003.744	41.5689	58.4311	
003.804	40.5441	59.4559	
003.863	39.7502	60.2498	
003.945	39.6732	60.3268	
004.004	38.8456	61.1544	
004.065	37.9481	62.0519	
004.128	36.9585	63.0415	
004.192	36.8647	63.1353	
004.256	35.9007	64.0993	
004.318	35.5706	64.4294	
004.365	35.3692	64.6308	
004.433	35.2075	64.7925	
004.504	34.1879	65.8121	
004.564	33.8070	66.1930	
004.628	33.6407	66.3593	
004.692	33.7459	66.2541	
004.756	33.4898	66.5102	
004.816	33.1250	66.8750	
004.877	33.4521	66.5479	
004.944	32.7141	67.2859	
005.004	33.0401	66.9599	
005.064	32.2865	67.7135	
005.128	32.7066	67.2934	
005.192	32.2283	67.7717	
005.257	32.3277	67.6723	
005.317	31.6617	68.3383	
005.377	31.5894	68.4106	
005.445	30.5790	69.4210	
005.505	29.7441	70.2559	
7692	 7692	 7692 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.016	50.0000	50.0000	
000.024	50.9523	49.0477	
000.086	51.7813	48.2187	
000.152	52.5244	47.4756	
000.221	53.1042	46.8958	
000.280	53.9720	46.0280	
000.341	54.4127	45.5873	
000.404	54.4340	45.5660	
000.468	54.4487	45.5513	
000.519	54.9467	45.0533	
000.592	55.6281	44.3719	
000.655	55.5567	44.4433	
000.722	55.8765	44.1235	
000.775	55.0397	44.9603	
000.834	55.0931	44.9069	
000.903	53.3436	46.6564	
000.955	52.4069	47.5931	
001.019	51.0240	48.9760	
001.078	50.6786	49.3214	
001.152	49.4781	50.5219	
001.207	48.6091	51.3909	
001.267	48.3061	51.6939	
001.327	48.0931	51.9069	
001.391	48.4725	51.5275	
001.468	47.7221	52.2779	
001.520	48.1600	51.8400	
001.579	47.6013	52.3987	
001.643	47.5266	52.4734	
001.720	46.5602	53.4398	
001.780	46.5888	53.4112	
001.840	45.9423	54.0577	
001.904	45.2130	54.7870	
001.968	44.3808	55.6192	
002.032	44.3267	55.6733	
002.092	44.3630	55.6370	
002.157	44.0200	55.9800	
002.221	43.5437	56.4563	
002.281	43.3859	56.6140	
002.340	43.3147	56.6853	
002.406	43.3785	56.6215	
002.459	43.5233	56.4767	
002.532	42.6991	57.3009	
002.593	42.1737	57.8263	
002.658	41.3571	58.6429	
002.719	41.5794	58.4206	
002.778	40.7635	59.2365	
002.839	40.4358	59.5642	
002.904	39.7596	60.2404	
002.967	40.0707	59.9293	
003.031	39.4693	60.5307	
003.089	39.3656	60.6344	
003.154	37.9362	62.0638	
003.220	37.6009	62.3991	
003.280	37.3389	62.6611	
003.340	37.2531	62.7469	
003.406	36.0871	63.9130	
003.467	34.6820	65.3180	
003.519	33.7623	66.2377	
003.578	33.0651	66.9349	
003.642	31.8663	68.1337	
003.706	30.5043	69.4957	
003.780	29.6784	70.3216	
7692	 7692	 7692 
7691	 7691	 7691 
000.000	50.0000	50.0000	
000.029	50.0000	50.0000	
000.035	48.6765	51.3235	
000.112	48.5829	51.4171	
000.172	48.0638	51.9362	
000.233	47.7145	52.2855	
