time 	 LH 	 RH
001.805	80.7433	19.2567	
001.870	81.7053	18.2947	
001.934	82.6193	17.3807	
001.975	83.4878	16.5122	
002.051	84.3134	15.6866	
002.117	85.0976	14.9024	
002.181	85.8426	14.1574	
002.242	86.5473	13.4527	
002.306	87.2170	12.7830	
002.370	87.8514	12.1486	
002.431	88.4077	11.5923	
002.475	88.9537	11.0463	
002.550	89.4927	10.5073	
002.616	90.0178	9.9822	
7702	 7702	 7702 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.057	50.0000	50.0000	
000.072	52.4991	47.5009	
000.114	54.8741	45.1259	
000.188	57.1304	42.8696	
000.248	59.2739	40.7261	
000.311	61.3101	38.6899	
000.373	63.2443	36.7557	
000.436	65.0757	34.9243	
000.500	66.8158	33.1842	
000.564	68.4693	31.5307	
000.620	70.0262	29.9738	
000.687	71.5075	28.4925	
000.749	72.9058	27.0942	
000.799	74.1241	25.8759	
000.859	74.9780	25.0220	
000.934	76.0432	23.9568	
000.999	76.8550	23.1450	
001.065	77.9052	22.0948	
001.121	78.9876	21.0124	
001.189	80.0376	19.9624	
001.248	81.0355	18.9645	
001.312	81.9828	18.0172	
001.372	82.8833	17.1167	
001.436	83.7391	16.2609	
001.500	84.5521	15.4479	
001.564	85.3245	14.6755	
001.622	86.0582	13.9418	
001.689	86.7553	13.2447	
001.751	87.4176	12.5824	
001.812	88.0467	11.9533	
001.874	88.6443	11.3557	
001.936	89.2120	10.7880	
002.000	89.7500	10.2500	
002.064	90.0418	9.9582	
7693	 7693	 7693 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.049	50.0000	50.0000	
000.064	50.4436	49.5564	
000.124	52.8714	47.1286	
000.188	55.1944	44.8056	
000.251	57.4313	42.5687	
000.307	59.5471	40.4529	
000.376	61.5696	38.4304	
000.435	63.4870	36.5130	
000.500	65.3078	34.6922	
000.560	66.9690	33.0310	
000.623	68.6123	31.3877	
000.687	70.1694	29.8306	
000.751	71.6554	28.3446	
000.808	72.9536	27.0464	
000.877	74.2067	25.7933	
000.937	75.3926	24.6074	
000.986	76.6077	23.3923	
001.046	77.7727	22.2273	
001.123	78.7355	21.2645	
001.188	79.4282	20.5718	
001.246	80.1953	19.8047	
001.294	81.1483	18.8517	
001.374	80.3046	19.6954	
001.434	77.0456	22.9544	
001.498	74.4218	25.5782	
001.558	75.6154	24.3846	
001.622	75.4716	24.5284	
001.686	73.3617	26.6383	
001.752	69.9667	30.0333	
001.809	69.8571	30.1429	
001.876	70.1112	29.8888	
001.937	68.7473	31.2527	
001.999	68.0760	31.9240	
002.053	69.5240	30.4760	
002.123	71.0465	28.9535	
002.187	72.4942	27.5058	
002.251	73.8695	26.1305	
002.307	75.1760	24.8240	
002.377	76.4171	23.5829	
002.435	77.5963	22.4037	
002.500	78.7164	21.2836	
002.554	79.7769	20.2231	
002.623	80.7879	19.2121	
002.688	81.7484	18.2516	
002.752	82.6610	17.3390	
002.808	83.5279	16.4721	
002.878	84.3514	15.6486	
002.930	85.1336	14.8664	
003.002	85.8769	14.1231	
003.046	86.5830	13.4170	
003.123	87.2537	12.7463	
003.189	87.8907	12.1093	
003.245	88.4958	11.5042	
003.294	89.0710	10.9290	
003.374	89.6174	10.3826	
003.434	90.1365	9.8635	
7702	 7702	 7702 
7701	 7701	 7701 
000.000	50.0000	50.0000	
000.018	50.0000	50.0000	
000.023	52.4999	47.5001	
000.094	54.8738	45.1262	
000.159	57.1297	42.8703	
000.220	59.2731	40.7269	
000.284	61.3094	38.6906	
000.344	63.2439	36.7561	
000.408	65.0817	34.9183	
000.468	66.8275	33.1725	
000.532	68.4861	31.5139	
000.595	70.0470	29.9530	
000.660	71.5233	28.4767	
000.720	72.7754	27.2246	
000.783	74.1051	25.8949	
000.844	75.3902	24.6098	
000.906	76.6198	23.3802	
000.968	77.7760	22.2240	
001.032	78.8227	21.1773	
001.096	79.8723	20.1277	
001.159	80.5187	19.4813	
001.219	79.5278	20.4722	
001.284	79.0868	20.9132	
001.343	80.1217	19.8783	
001.407	81.1150	18.8850	
001.467	82.0591	17.9409	
001.531	82.9557	17.0443	
001.596	83.8078	16.1922	
001.659	84.6170	15.3830	
001.719	85.3691	14.6309	
001.784	86.0225	13.9775	
001.844	86.6939	13.3061	
001.908	87.3589	12.6411	
001.967	87.9459	12.0541	
002.033	88.3072	11.6928	
002.097	87.5711	12.4289	
002.162	88.0811	11.9189	
002.221	88.4001	11.5999	
002.281	88.4078	11.5922	
002.341	88.5473	11.4527	
002.407	88.9337	11.0663	
002.467	89.4249	10.5751	
002.519	89.9463	10.0537	
002.583	90.4468	9.5532	
7702	 7702	 7702 
7701	 7701	 7701 
000.002	50.0000	50.0000	
000.070	50.0000	50.0000	
000.086	51.9727	48.0273	
000.144	49.9716	50.0284	
000.207	52.0979	47.9021	
000.267	54.4926	45.5074	
000.331	56.7675	43.2325	
000.391	58.9246	41.0754	
000.453	60.9784	39.0216	
000.513	62.9295	37.0705	
000.582	64.7830	35.2170	
000.644	66.5438	33.4562	
000.708	68.2159	31.7841	
000.768	69.8049	30.1951	
000.828	71.3147	28.6853	
000.879	72.7488	27.2512	
000.943	73.2866	26.7134	
001.003	70.1014	29.8986	
001.067	71.3748	28.6252	
001.131	72.7952	27.2048	
001.195	72.2966	27.7034	
001.255	68.7728	31.2272	
001.319	67.1216	32.8784	
001.378	65.4787	34.5213	
001.443	62.5586	37.4414	
001.503	59.6927	40.3073	
001.567	58.2720	41.7280	
001.631	57.3841	42.6159	
001.694	56.0043	43.9957	
001.755	57.0957	42.9043	
001.819	55.4976	44.5024	
001.879	55.9818	44.0182	
001.943	56.2706	43.7294	
002.003	58.4422	41.5578	
002.067	59.5852	40.4148	
002.131	59.2268	40.7732	
002.194	57.0558	42.9442	
002.256	54.3207	45.6793	
002.327	52.6371	47.3629	
002.387	53.1710	46.8290	
002.452	53.1577	46.8423	
002.511	51.2689	48.7311	
002.567	51.1226	48.8774	
002.630	51.8368	48.1632	
002.695	51.5616	48.4384	
002.755	49.1656	50.8344	
002.819	49.3733	50.6267	
002.879	51.8994	48.1006	
002.943	54.2967	45.7033	
003.002	56.5407	43.4593	
003.066	58.5272	41.4728	
003.131	60.5401	39.4599	
003.195	62.4817	37.5183	
003.255	64.1933	35.8067	
003.318	65.7580	34.2420	
003.387	67.4685	32.5315	
003.453	69.0946	30.9054	
003.512	70.6288	29.3712	
003.572	72.0906	27.9094	
003.641	73.4823	26.5177	
003.706	74.8080	25.1920	
003.767	76.0673	23.9327	
003.829	77.2636	22.7364	
003.890	78.3992	21.6008	
003.954	79.4787	20.5213	
004.015	80.5038	19.4962	
004.078	81.4764	18.5236	
004.143	82.3332	17.6668	
004.207	83.0692	16.9308	
004.255	83.9040	16.0960	
004.318	84.6488	15.3512	
004.378	83.9080	16.0920	
004.443	81.9837	18.0163	
004.503	82.0655	17.9345	
004.567	81.0673	18.9327	
004.630	78.9642	21.0358	
004.695	77.5174	22.4826	
004.755	78.4589	21.5411	
004.819	79.3961	20.6039	
004.891	80.0774	19.9226	
004.954	79.3430	20.6570	
005.014	79.8470	20.1530	
005.078	78.4915	21.5085	
005.142	76.9835	23.0165	
005.206	73.3315	26.6685	
005.266	73.9158	26.0842	
005.330	73.0889	26.9111	
005.390	70.6905	29.3095	
005.454	68.1268	31.8732	
005.513	68.1105	31.8895	
005.580	65.3747	34.6253	
005.642	63.8764	36.1236	
005.706	64.2119	35.7881	
005.766	65.8563	34.1437	
005.830	67.4967	32.5033	
005.890	69.1027	30.8973	
005.954	70.6217	29.3783	
006.014	72.0674	27.9326	
006.079	73.4634	26.5366	
006.143	74.7895	25.2105	
006.195	76.0498	23.9502	
006.268	77.2472	22.7528	
006.331	78.3848	21.6152	
006.391	79.4656	20.5344	
006.454	80.4923	19.5077	
006.515	81.4608	18.5392	
006.579	82.3838	17.6162	
006.642	83.2601	16.7399	
006.708	84.0946	15.9054	
006.766	84.6551	15.3449	
006.831	83.5804	16.4196	
006.889	83.4025	16.5975	
006.954	83.4503	16.5497	
007.014	81.8409	18.1591	
7702	 7702	 7702 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.051	50.0000	50.0000	
000.067	52.4980	47.5020	
000.115	54.8707	45.1293	
000.183	57.1258	42.8741	
000.251	59.2663	40.7337	
000.295	61.2691	38.7309	
000.371	62.4799	37.5201	
000.438	64.0736	35.9264	
000.499	65.8200	34.1800	
000.547	67.3540	32.6460	
000.611	68.4973	31.5027	
000.682	67.8438	32.1562	
000.750	69.2662	30.7338	
000.808	69.3293	30.6707	
000.873	67.0987	32.9013	
000.936	64.2814	35.7186	
000.989	62.4841	37.5159	
001.047	63.7951	36.2049	
001.111	62.1817	37.8183	
001.171	61.7350	38.2650	
001.239	63.1112	36.8888	
001.295	64.9310	35.0690	
001.359	66.6740	33.3260	
001.423	68.3320	31.6680	
001.487	69.9021	30.0979	
001.547	71.4060	28.5940	
001.611	72.8352	27.1648	
001.671	74.1933	25.8067	
001.739	75.4836	24.5164	
001.795	76.7093	23.2907	
001.859	77.8734	22.1266	
001.923	78.9531	21.0469	
001.987	79.9791	20.0209	
002.047	80.9553	19.0447	
002.111	81.7019	18.2981	
002.171	81.9822	18.0178	
002.239	79.4311	20.5689	
002.295	76.6673	23.3327	
002.359	73.9492	26.0508	
002.423	70.3878	29.6122	
002.487	66.9696	33.0304	
002.547	63.9143	36.0857	
002.611	61.7480	38.2520	
002.671	59.2795	40.7205	
002.739	56.5714	43.4286	
002.795	54.4460	45.5540	
002.859	55.0547	44.9453	
002.923	54.1761	45.8239	
002.987	55.2667	44.7333	
003.047	57.1444	42.8556	
003.111	58.7420	41.2580	
003.171	60.1595	39.8405	
003.239	61.8611	38.1389	
003.295	63.0212	36.9788	
003.359	62.7523	37.2477	
003.423	61.6658	38.3342	
003.487	60.7484	39.2516	
003.547	60.8673	39.1327	
003.611	61.3903	38.6097	
003.671	61.8141	38.1859	
003.739	63.0702	36.9298	
003.795	64.2265	35.7735	
003.859	65.9686	34.0314	
003.923	67.4091	32.5909	
003.987	68.4949	31.5051	
004.047	68.6304	31.3696	
004.111	70.1966	29.8034	
004.171	71.6866	28.3134	
004.250	73.1021	26.8979	
004.306	74.3987	25.6013	
004.371	75.6156	24.3844	
004.435	76.6814	23.3186	
004.491	77.8210	22.1790	
004.560	78.3298	21.6702	
004.626	78.8459	21.1541	
004.684	76.8324	23.1676	
004.752	75.4786	24.5214	
004.809	71.8589	28.1411	
004.872	68.7913	31.2087	
004.936	65.5301	34.4699	
005.000	66.4311	33.5689	
005.060	64.0117	35.9883	
005.123	64.2730	35.7271	
005.182	64.2264	35.7736	
005.239	65.9130	34.0870	
005.294	66.7041	33.2959	
005.359	68.3284	31.6716	
005.423	69.8632	30.1368	
005.487	71.3700	28.6300	
005.547	72.8015	27.1985	
005.611	74.1614	25.8386	
005.671	75.4533	24.5467	
005.739	76.6807	23.3193	
005.795	77.8458	22.1542	
005.859	78.9535	21.0465	
005.923	80.0054	19.9946	
005.987	81.0045	18.9955	
006.047	81.9482	18.0518	
006.110	82.8485	17.1515	
006.170	83.7045	16.2955	
006.240	84.5168	15.4832	
006.308	85.2838	14.7162	
006.371	85.9186	14.0814	
006.434	86.3300	13.6700	
006.499	86.8123	13.1877	
006.558	87.4257	12.5743	
006.623	87.2727	12.7273	
006.677	87.4760	12.5240	
006.751	88.0946	11.9054	
006.806	88.6837	11.3163	
006.859	88.6189	11.3811	
006.935	87.8002	12.1998	
006.998	87.6124	12.3876	
7692	 7692	 7692 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.063	50.0000	50.0000	
000.079	48.8382	51.1618	
000.130	46.9380	53.0620	
000.200	44.6988	55.3012	
000.247	47.0818	52.9182	
000.311	49.0802	50.9198	
000.371	47.0658	52.9342	
000.439	45.3506	54.6494	
000.495	47.8761	52.1239	
000.559	49.2495	50.7505	
000.634	46.8653	53.1347	
000.698	44.6298	55.3702	
000.758	47.2638	52.7362	
000.823	49.8974	50.1026	
000.882	52.3230	47.6770	
000.951	54.6636	45.3364	
001.008	56.9243	43.0757	
001.072	59.0699	40.9301	
001.136	61.0928	38.9072	
001.198	62.9937	37.0063	
001.260	64.8331	35.1669	
001.324	66.5773	33.4227	
001.383	68.1921	31.8079	
001.450	69.7377	30.2623	
001.505	71.2358	28.7642	
001.567	72.6734	27.3266	
001.637	74.0394	25.9606	
001.700	75.3348	24.6652	
001.760	76.5584	23.4416	
001.822	77.7293	22.2707	
001.882	78.8359	21.1641	
001.950	79.8753	20.1247	
002.006	80.7114	19.2886	
002.071	81.6743	18.3257	
002.135	82.5867	17.4133	
002.198	83.2526	16.7474	
002.260	83.0749	16.9251	
002.318	83.6423	16.3577	
002.385	84.1825	15.8175	
002.449	84.8666	15.1334	
002.506	85.3150	14.6850	
002.568	85.2069	14.7931	
002.631	83.4824	16.5176	
002.703	80.9502	19.0498	
002.754	78.3506	21.6494	
002.824	74.9969	25.0031	
002.888	71.3186	28.6814	
002.951	67.8418	32.1582	
003.007	64.4790	35.5210	
003.071	61.2788	38.7212	
003.137	58.2174	41.7826	
003.187	55.3079	44.6921	
003.259	52.5442	47.4558	
003.323	49.9397	50.0603	
003.388	47.4565	52.5435	
003.451	45.0979	54.9021	
003.495	42.8957	57.1043	
003.571	41.1208	58.8792	
003.635	43.1823	56.8177	
003.699	44.4677	55.5323	
003.759	45.9067	54.0933	
003.822	48.6033	51.3967	
003.887	51.1731	48.8269	
003.952	53.6144	46.3856	
003.995	55.9020	44.0980	
004.059	57.3500	42.6500	
004.123	59.4809	40.5191	
004.187	61.5012	38.4988	
004.247	63.2917	36.7083	
004.311	62.1154	37.8846	
004.375	62.2205	37.7795	
004.439	59.2966	40.7034	
004.495	56.4271	43.5729	
004.559	53.8436	46.1564	
004.623	51.6348	48.3651	
004.687	49.0851	50.9149	
004.747	46.7838	53.2162	
004.811	44.6278	55.3722	
004.875	42.5550	57.4450	
004.939	40.4306	59.5694	
004.995	38.4517	61.5483	
005.071	36.5720	63.4280	
005.135	34.8281	65.1719	
005.198	33.1578	66.8422	
005.260	32.8016	67.1984	
005.325	31.6573	68.3427	
005.386	30.2982	69.7018	
005.450	28.8009	71.1991	
005.508	27.3812	72.6188	
005.572	26.1851	73.8149	
005.636	25.1418	74.8582	
005.700	24.2186	75.7814	
005.759	26.9821	73.0179	
005.824	30.6202	69.3798	
005.889	34.0878	65.9122	
005.952	37.3774	62.6226	
006.008	40.4437	59.5563	
006.073	42.7024	57.2976	
006.137	43.7924	56.2076	
006.201	43.7987	56.2013	
006.260	44.5987	55.4013	
006.324	43.4362	56.5638	
006.388	42.6536	57.3464	
006.452	44.5976	55.4024	
006.509	42.8100	57.1900	
006.572	41.0369	58.9631	
006.637	39.4234	60.5766	
006.700	38.9709	61.0291	
006.760	38.6889	61.3111	
006.825	38.8380	61.1620	
006.888	38.5069	61.4931	
006.952	39.9760	60.0240	
007.008	42.9347	57.0653	
7702	 7702	 7702 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.030	50.0000	50.0000	
000.044	52.4341	47.5659	
000.093	50.8673	49.1327	
000.151	50.8217	49.1783	
000.207	53.0139	46.9861	
000.271	51.8120	48.1880	
000.335	49.8633	50.1367	
000.399	48.1887	51.8113	
000.458	50.7632	49.2368	
000.523	53.0170	46.9830	
000.587	52.0234	47.9766	
000.651	50.0501	49.9499	
000.707	51.6119	48.3881	
000.771	53.6504	46.3496	
000.847	54.3464	45.6536	
000.912	55.2214	44.7786	
000.971	57.3204	42.6796	
001.023	59.4494	40.5506	
001.087	61.4647	38.5353	
001.151	63.1656	36.8344	
001.207	64.7677	35.2323	
001.271	66.5170	33.4830	
001.335	68.1684	31.8316	
001.399	68.2585	31.7415	
001.459	67.6521	32.3479	
001.523	68.7133	31.2867	
001.587	70.2558	29.7442	
001.655	71.0979	28.9021	
001.707	70.7595	29.2405	
001.771	70.6401	29.3599	
001.835	70.8319	29.1681	
001.899	68.6855	31.3145	
001.959	65.3894	34.6106	
002.023	62.3017	37.6983	
002.087	60.4665	39.5335	
002.151	58.3544	41.6456	
002.207	56.3199	43.6801	
002.271	55.4395	44.5605	
002.335	54.4246	45.5754	
002.399	54.5097	45.4904	
002.459	52.5670	47.4330	
002.523	50.8621	49.1379	
002.587	51.3982	48.6018	
002.650	53.5375	46.4625	
002.707	55.6384	44.3616	
002.771	57.7768	42.2232	
002.835	59.8574	40.1426	
002.899	61.8628	38.1372	
002.959	63.7630	36.2370	
003.023	65.5654	34.4346	
003.087	67.2768	32.7232	
003.151	68.9112	31.0888	
003.207	70.4643	29.5357	
003.271	71.9400	28.0600	
003.335	73.3396	26.6604	
003.399	74.6598	25.3402	
003.459	75.6038	24.3962	
003.523	76.7701	23.2299	
003.587	77.9042	22.0958	
003.651	78.9987	21.0013	
003.707	79.7831	20.2170	
003.771	80.6284	19.3716	
003.835	81.5889	18.4111	
003.899	82.5050	17.4950	
003.959	83.3419	16.6581	
004.023	84.1652	15.8348	
004.087	84.9514	15.0486	
004.151	85.6841	14.3159	
004.207	86.2795	13.7205	
004.271	86.9633	13.0367	
004.335	87.6140	12.3860	
004.399	88.2129	11.7871	
004.459	88.5345	11.4655	
004.523	89.0912	10.9088	
004.587	89.5993	10.4007	
004.651	89.5046	10.4954	
004.707	85.5744	14.4256	
004.771	85.1851	14.8149	
004.835	85.7192	14.2808	
004.899	86.3365	13.6635	
004.959	86.6018	13.3982	
005.023	86.8275	13.1725	
005.087	87.3122	12.6878	
005.151	87.5587	12.4413	
005.207	86.6082	13.3918	
005.271	86.3068	13.6932	
005.335	85.9920	14.0080	
005.399	86.4787	13.5213	
005.459	87.0790	12.9210	
005.523	87.6117	12.3883	
005.587	87.6961	12.3039	
005.651	88.2289	11.7711	
005.707	88.7583	11.2417	
005.781	89.2978	10.7022	
005.846	89.0488	10.9512	
005.910	89.5179	10.4821	
005.973	89.9947	10.0053	
006.037	90.4530	9.5470	
7693	 7693	 7693 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.047	50.0000	50.0000	
000.062	52.4999	47.5001	
000.114	54.8749	45.1251	
000.180	57.1312	42.8688	
000.240	59.2746	40.7254	
000.303	61.3109	38.6891	
000.368	63.2453	36.7547	
000.432	65.0830	34.9170	
000.488	66.8289	33.1711	
000.555	68.4874	31.5126	
000.616	70.0630	29.9370	
000.682	71.5597	28.4403	
000.739	72.9816	27.0184	
000.802	74.3325	25.6675	
000.866	75.6158	24.3842	
000.931	76.8333	23.1667	
000.986	77.9869	22.0131	
001.056	79.0873	20.9127	
001.118	80.1325	19.8675	
001.182	81.1200	18.8800	
001.240	82.0451	17.9549	
001.304	82.9332	17.0668	
001.369	83.7863	16.2137	
001.432	84.5969	15.4030	
001.490	85.3657	14.6343	
001.557	86.0970	13.9030	
001.603	86.7920	13.2081	
001.679	87.4521	12.5478	
001.739	88.0399	11.9601	
001.803	87.9800	12.0200	
001.855	86.0456	13.9544	
001.933	85.1171	14.8829	
001.986	81.5901	18.4099	
002.054	81.0627	18.9373	
002.115	77.4381	22.5619	
002.179	74.0701	25.9299	
002.239	70.9232	29.0768	
002.304	68.3680	31.6320	
002.367	67.2993	32.7007	
002.431	66.4472	33.5528	
002.487	66.2988	33.7012	
002.557	65.1483	34.8517	
002.616	66.8170	33.1830	
002.680	68.4649	31.5351	
002.740	70.0371	29.9629	
002.804	71.4332	28.5668	
002.868	72.8312	27.1688	
002.930	74.1748	25.8252	
002.988	75.4655	24.5345	
003.054	76.6915	23.3085	
003.113	77.8565	22.1435	
003.178	78.9629	21.0371	
003.241	80.0148	19.9852	
003.305	81.0140	18.9860	
003.369	81.9633	18.0367	
003.431	82.8651	17.1349	
003.476	83.7218	16.2782	
003.557	84.5357	15.4643	
003.604	85.3089	14.6911	
003.680	86.0426	13.9574	
003.739	86.7324	13.2676	
003.792	87.2425	12.7575	
003.855	87.2278	12.7722	
003.931	82.9374	17.0626	
003.987	78.7936	21.2064	
004.055	74.8672	25.1328	
004.114	71.1380	28.8619	
004.179	67.5848	32.4152	
004.240	64.2184	35.7816	
004.303	61.0700	38.9300	
004.370	58.5082	41.4918	
004.432	55.7745	44.2255	
004.490	53.1072	46.8928	
004.556	51.6669	48.3331	
004.617	53.9030	46.0970	
004.681	55.9967	44.0033	
004.740	58.1945	41.8055	
004.805	60.2838	39.7162	
004.870	62.2696	37.7304	
004.935	64.1551	35.8449	
004.990	65.9117	34.0883	
005.056	66.8620	33.1380	
005.118	68.5081	31.4920	
005.180	69.8723	30.1277	
005.241	70.3265	29.6735	
005.304	70.0333	29.9667	
005.368	71.4584	28.5416	
005.432	72.6254	27.3746	
005.488	71.4272	28.5728	
005.556	70.2364	29.7636	
005.614	71.4971	28.5029	
005.681	72.6577	27.3423	
005.740	71.6530	28.3470	
005.805	73.0386	26.9614	
005.868	74.3863	25.6137	
005.930	75.6664	24.3336	
005.989	76.8098	23.1902	
006.054	77.9650	22.0350	
006.116	79.0661	20.9340	
006.180	80.1125	19.8875	
006.240	81.0989	18.9011	
006.304	82.0440	17.9560	
006.369	82.9418	17.0582	
006.432	83.7946	16.2054	
006.490	84.6046	15.3954	
006.557	85.3743	14.6257	
006.617	86.1028	13.8972	
006.680	86.4123	13.5877	
006.742	85.1734	14.8266	
006.806	85.4058	14.5942	
006.871	86.0135	13.9865	
006.926	85.5964	14.4036	
006.990	86.1819	13.8181	
007.058	86.7396	13.2604	
7702	 7702	 7702 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.063	50.0000	50.0000	
000.078	48.5239	51.4761	
000.131	49.2238	50.7762	
000.196	48.9410	51.0590	
000.261	48.5920	51.4080	
000.324	47.1194	52.8806	
000.380	47.6818	52.3182	
000.447	47.9487	52.0513	
000.509	47.7056	52.2944	
000.573	46.4344	53.5656	
000.633	47.3360	52.6640	
000.696	49.6715	50.3285	
000.761	52.1690	47.8310	
000.825	54.5555	45.4445	
000.880	56.8118	43.1882	
000.948	58.8900	41.1100	
001.008	60.4523	39.5477	
001.072	62.0205	37.9795	
001.133	63.9134	36.0866	
001.198	65.4646	34.5354	
001.260	63.9520	36.0480	
001.324	64.6542	35.3458	
001.384	66.3580	33.6420	
001.448	67.4638	32.5362	
001.509	64.2540	35.7460	
001.572	61.7714	38.2286	
001.633	61.6352	38.3648	
001.691	61.6487	38.3513	
001.760	58.6864	41.3136	
001.824	55.8046	44.1954	
001.886	53.1308	46.8692	
001.946	51.5673	48.4327	
002.008	49.3197	50.6803	
002.074	47.5090	52.4909	
002.133	46.7659	53.2341	
002.197	49.1559	50.8441	
002.261	51.3340	48.6660	
002.325	53.6638	46.3362	
002.384	54.3529	45.6471	
002.450	56.5665	43.4335	
002.510	58.2645	41.7354	
002.575	60.3451	39.6549	
002.633	62.2931	37.7069	
002.698	64.1765	35.8235	
002.760	65.9287	34.0713	
002.824	67.6051	32.3949	
002.885	66.7001	33.2999	
002.948	68.2765	31.7235	
003.009	69.6945	30.3055	
003.073	71.1144	28.8856	
003.134	70.5078	29.4922	
003.197	71.8005	28.1995	
003.262	72.8642	27.1358	
003.325	74.0931	25.9069	
003.384	74.9755	25.0245	
003.449	76.1767	23.8233	
003.508	76.9321	23.0679	
003.572	77.9936	22.0064	
003.632	79.0876	20.9124	
003.697	80.1176	19.8824	
003.762	81.0303	18.9697	
003.825	81.7531	18.2469	
003.884	82.5352	17.4648	
003.950	83.3424	16.6576	
004.010	84.1175	15.8825	
004.074	84.9015	15.0985	
