time 	 LH 	 RH
7701	 7701	 7701 
000.094	50.0000	50.0000	
000.111	49.8924	50.1076	
000.134	49.8690	50.1310	
000.205	50.0616	49.9384	
000.280	48.5199	51.4801	
000.317	49.0800	50.9200	
000.395	49.9314	50.0686	
000.446	50.7025	49.2975	
000.515	50.4061	49.5939	
000.581	50.9752	49.0248	
000.645	51.1137	48.8863	
000.702	51.9276	48.0724	
000.769	51.9973	48.0027	
000.829	52.5138	47.4862	
000.896	52.8984	47.1016	
000.946	53.9047	46.0953	
001.018	55.1373	44.8627	
001.074	55.2393	44.7607	
001.141	55.2085	44.7915	
001.188	55.9900	44.0100	
001.270	56.3013	43.6987	
001.330	57.0983	42.9017	
001.386	57.6469	42.3531	
001.453	58.4812	41.5188	
001.517	59.1723	40.8277	
001.567	60.7309	39.2691	
7702	 7702	 7702 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.036	50.0000	50.0000	
000.053	48.1136	51.8864	
000.097	46.2559	53.7441	
000.174	44.6910	55.3091	
000.231	43.4975	56.5025	
000.285	42.9935	57.0065	
000.344	42.3105	57.6895	
000.409	41.3160	58.6840	
000.470	40.5459	59.4541	
000.534	40.8784	59.1216	
000.598	41.4440	58.5560	
000.660	42.4999	57.5001	
000.728	42.7343	57.2657	
000.797	42.4909	57.5091	
000.858	42.3413	57.6587	
000.920	42.0139	57.9861	
000.980	41.3902	58.6098	
001.048	40.7131	59.2869	
001.111	41.5393	58.4607	
001.174	42.8071	57.1929	
001.232	42.6818	57.3182	
001.292	41.3731	58.6269	
001.352	42.5280	57.4720	
001.424	43.4429	56.5571	
001.481	44.6234	55.3766	
001.539	44.2315	55.7685	
001.612	45.4952	54.5048	
001.665	44.6294	55.3707	
001.758	44.2846	55.7154	
001.788	43.7339	56.2661	
001.858	44.2832	55.7168	
001.922	43.6186	56.3814	
001.982	43.2975	56.7025	
002.047	42.8469	57.1531	
002.110	43.7305	56.2695	
002.174	43.3460	56.6540	
002.236	42.9133	57.0867	
002.297	43.5528	56.4472	
002.358	43.8920	56.1080	
002.409	44.0577	55.9423	
002.468	43.8818	56.1182	
002.548	43.9121	56.0879	
002.612	43.6049	56.3951	
002.668	43.0289	56.9711	
002.735	42.3419	57.6581	
002.798	41.9797	58.0203	
002.859	40.8406	59.1594	
002.923	40.1630	59.8370	
002.983	39.9824	60.0176	
003.040	39.4874	60.5126	
003.112	39.0367	60.9633	
003.168	38.1791	61.8209	
003.227	37.6221	62.3779	
003.299	37.3388	62.6612	
003.358	37.4210	62.5790	
003.420	36.2758	63.7242	
003.479	35.3373	64.6627	
003.538	35.4681	64.5319	
003.610	36.3463	63.6537	
003.673	35.7464	64.2536	
003.727	35.1350	64.8650	
003.799	35.8785	64.1215	
003.857	36.7253	63.2747	
003.921	35.9904	64.0096	
003.981	34.9746	65.0254	
004.047	35.3964	64.6036	
004.111	36.3114	63.6886	
004.174	36.6431	63.3569	
004.228	36.5206	63.4794	
004.301	37.2601	62.7399	
004.349	38.2741	61.7259	
004.425	37.6494	62.3506	
004.483	36.7009	63.2991	
004.532	35.6880	64.3120	
004.596	36.0607	63.9393	
004.660	35.4092	64.5908	
004.720	34.4956	65.5044	
004.797	33.4154	66.5846	
004.858	33.3231	66.6769	
004.922	32.6598	67.3402	
004.980	32.0000	68.0000	
005.044	31.7733	68.2267	
005.111	31.4669	68.5331	
005.167	31.3541	68.6459	
005.234	31.9626	68.0374	
005.300	32.7095	67.2905	
005.346	32.3836	67.6164	
005.420	32.6678	67.3322	
005.482	33.8488	66.1512	
005.544	34.8833	65.1167	
005.616	34.7325	65.2675	
005.663	34.6451	65.3549	
005.722	35.8281	64.1719	
005.786	36.6000	63.4000	
005.846	36.3657	63.6343	
005.910	36.0913	63.9087	
005.970	37.5530	62.4470	
006.032	38.0219	61.9781	
006.109	37.8919	62.1081	
006.173	37.7467	62.2533	
006.235	38.7033	61.2967	
006.297	39.2954	60.7046	
006.359	38.9375	61.0625	
006.424	38.7130	61.2870	
006.469	40.1201	59.8799	
006.532	41.0332	58.9668	
006.611	40.7535	59.2465	
006.674	40.7151	59.2849	
006.735	42.4972	57.5028	
006.797	43.8574	56.1426	
006.858	43.4893	56.5107	
006.923	42.7918	57.2082	
006.982	43.6856	56.3144	
007.048	44.8758	55.1242	
7692	 7692	 7692 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.026	50.0000	50.0000	
000.041	49.3563	50.6437	
000.086	49.0502	50.9498	
000.158	48.4180	51.5820	
000.223	47.8189	52.1811	
000.282	47.7321	52.2679	
000.347	47.6868	52.3132	
000.400	47.9866	52.0134	
000.474	47.7034	52.2966	
000.536	48.5693	51.4307	
000.589	49.3455	50.6545	
000.644	50.8748	49.1253	
000.722	52.3069	47.6931	
000.771	54.1587	45.8413	
000.846	55.4313	44.5687	
000.910	56.3109	43.6891	
000.973	56.1400	43.8600	
001.034	56.1677	43.8323	
001.097	56.2454	43.7546	
001.158	56.7254	43.2746	
001.222	56.2042	43.7958	
001.281	53.9412	46.0588	
001.347	52.9110	47.0890	
001.396	51.8770	48.1230	
001.460	50.5210	49.4790	
001.520	49.1494	50.8506	
001.584	48.6208	51.3792	
001.644	48.2994	51.7006	
001.709	48.3974	51.6026	
001.769	48.8381	51.1619	
001.832	49.4582	50.5418	
001.895	49.6204	50.3796	
001.959	49.8544	50.1456	
002.019	49.2271	50.7729	
002.083	49.2794	50.7206	
002.143	49.0742	50.9258	
002.207	48.7847	51.2153	
002.267	47.3377	52.6623	
002.346	46.3175	53.6825	
002.410	45.2836	54.7164	
002.474	44.7678	55.2322	
002.536	44.3692	55.6308	
002.597	44.4622	55.5378	
002.644	44.7120	55.2880	
002.707	45.9169	54.0831	
002.780	45.9569	54.0431	
002.846	46.0258	53.9742	
002.910	46.3577	53.6423	
002.973	47.7977	52.2023	
003.034	47.7955	52.2045	
003.097	48.7635	51.2365	
003.157	50.0293	49.9707	
003.223	51.3559	48.6441	
003.281	51.0118	48.9882	
003.345	50.9226	49.0774	
003.402	51.4968	48.5032	
003.473	51.5493	48.4507	
003.535	50.6455	49.3545	
003.591	50.1614	49.8386	
003.651	50.6154	49.3846	
003.725	50.5109	49.4891	
003.785	49.8393	50.1607	
003.832	49.4226	50.5774	
003.913	48.5553	51.4447	
003.973	47.8738	52.1262	
004.033	47.2340	52.7660	
004.097	47.3501	52.6499	
004.150	46.3250	53.6750	
004.225	46.2110	53.7890	
004.282	47.4924	52.5076	
004.339	48.1008	51.8992	
004.411	48.4432	51.5568	
004.462	49.0553	50.9447	
004.533	50.6475	49.3525	
004.597	51.7080	48.2920	
004.658	52.5062	47.4938	
004.721	53.4286	46.5714	
004.783	54.6186	45.3814	
004.845	55.4884	44.5116	
004.909	56.3278	43.6721	
004.973	56.7791	43.2209	
005.034	56.7565	43.2435	
