time 	 LH 	 RH
7691	 7691	 7691 
000.046	50.0000	50.0000	
000.058	48.5197	51.4803	
000.108	47.3357	52.6643	
000.170	46.5201	53.4799	
000.235	45.7039	54.2961	
000.307	44.3661	55.6339	
000.369	43.2920	56.7080	
000.432	43.6451	56.3549	
000.493	43.6256	56.3744	
000.556	42.4587	57.5413	
000.620	41.7417	58.2583	
000.685	43.1013	56.8987	
000.744	44.0509	55.9491	
000.804	42.7124	57.2876	
000.867	40.9933	59.0067	
000.932	39.5367	60.4633	
000.991	38.6017	61.3983	
001.057	37.1744	62.8256	
001.120	35.5836	64.4164	
001.185	34.2856	65.7144	
001.244	34.1120	65.8880	
001.305	33.5001	66.4999	
001.369	32.4083	67.5917	
001.432	31.4257	68.5743	
001.498	31.4745	68.5255	
001.543	31.7238	68.2762	
001.605	32.0376	67.9624	
001.669	32.7144	67.2856	
001.730	34.0452	65.9548	
001.789	34.6727	65.3273	
001.854	35.0541	64.9459	
001.918	34.8556	65.1444	
001.978	34.4915	65.5085	
002.042	34.8693	65.1307	
002.106	35.2182	64.7818	
002.183	35.6261	64.3739	
002.245	36.5408	63.4592	
002.305	38.1886	61.8114	
002.369	38.4837	61.5163	
002.432	38.4517	61.5483	
002.492	39.5240	60.4760	
002.556	41.6578	58.3422	
002.621	42.1163	57.8837	
002.670	42.6347	57.3653	
002.730	43.2554	56.7446	
002.794	44.4879	55.5121	
002.868	44.1428	55.8572	
002.931	43.4842	56.5158	
002.991	43.5681	56.4319	
003.056	43.5607	56.4393	
003.120	42.9153	57.0847	
003.184	42.2101	57.7899	
003.244	41.9063	58.0937	
003.291	42.1764	57.8236	
003.354	43.2364	56.7636	
003.417	43.8434	56.1566	
003.478	43.6150	56.3850	
003.550	43.5574	56.4426	
003.606	43.9246	56.0754	
003.669	44.0014	55.9986	
003.730	43.8846	56.1154	
003.790	43.4420	56.5580	
003.854	43.5071	56.4929	
003.917	43.5018	56.4982	
003.977	42.9229	57.0771	
004.042	41.8254	58.1746	
004.105	40.2838	59.7162	
004.170	39.1374	60.8626	
004.245	38.6364	61.3636	
004.305	37.1379	62.8621	
004.368	35.6075	64.3925	
004.418	34.4998	65.5002	
004.477	33.9946	66.0054	
004.542	32.8537	67.1463	
004.606	31.7523	68.2477	
004.669	31.0967	68.9033	
004.729	32.0944	67.9056	
004.803	31.7485	68.2515	
004.870	31.3684	68.6316	
004.932	31.2988	68.7012	
004.991	32.3416	67.6584	
005.056	33.5636	66.4364	
005.120	34.4809	65.5191	
005.183	34.3241	65.6759	
005.244	34.4442	65.5558	
005.304	34.3338	65.6662	
005.368	34.6794	65.3206	
005.433	34.6398	65.3602	
005.492	34.3590	65.6410	
005.556	34.1542	65.8458	
005.620	34.6651	65.3349	
005.684	34.5290	65.4710	
005.744	33.9906	66.0094	
005.805	33.7342	66.2658	
005.869	34.4439	65.5561	
005.933	35.1848	64.8152	
005.990	35.6784	64.3216	
006.054	35.4910	64.5090	
006.121	35.8246	64.1754	
006.177	36.3297	63.6703	
006.243	36.3598	63.6402	
006.304	35.3041	64.6959	
006.367	34.2637	65.7363	
006.432	33.4230	66.5770	
006.491	32.7769	67.2231	
006.555	31.6976	68.3024	
006.619	30.5445	69.4555	
006.684	29.5596	70.4404	
7692	 7692	 7692 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.068	50.0000	50.0000	
000.091	49.1137	50.8863	
000.125	48.7444	51.2556	
000.199	48.6738	51.3262	
000.266	48.0772	51.9228	
000.329	47.3847	52.6153	
000.389	47.3903	52.6097	
000.450	46.6449	53.3551	
000.514	45.7112	54.2888	
000.578	45.0771	54.9229	
000.638	45.5120	54.4880	
000.701	44.8884	55.1116	
000.767	43.6530	56.3470	
000.830	42.2973	57.7027	
000.882	41.8163	58.1837	
000.950	41.8618	58.1382	
001.014	41.5777	58.4223	
001.078	41.0957	58.9043	
001.138	41.0456	58.9544	
001.201	41.3347	58.6653	
001.267	40.8868	59.1132	
001.329	39.9575	60.0425	
001.390	40.4073	59.5927	
001.450	40.7348	59.2652	
001.513	41.1201	58.8799	
001.577	41.9129	58.0871	
001.638	43.2389	56.7611	
001.701	43.1436	56.8564	
001.765	42.7599	57.2401	
001.829	43.3232	56.6768	
001.889	44.2573	55.7427	
001.950	44.6335	55.3665	
002.013	45.5019	54.4981	
002.266	46.8488	53.1512	
002.273	47.5033	52.4967	
002.282	47.3313	52.6687	
002.290	47.5024	52.4976	
002.317	48.4508	51.5492	
002.390	48.8243	51.1757	
002.450	49.2325	50.7675	
002.515	50.4632	49.5368	
002.578	52.5056	47.4944	
002.639	53.9675	46.0326	
002.702	54.5665	45.4335	
002.766	55.8910	44.1090	
002.830	57.2741	42.7259	
002.882	57.5405	42.4595	
002.950	57.5736	42.4264	
003.014	58.2696	41.7304	
003.079	59.0243	40.9757	
003.131	58.9717	41.0283	
003.203	58.1454	41.8546	
003.266	56.9493	43.0507	
003.323	55.7110	44.2890	
003.392	54.5105	45.4895	
003.440	53.3488	46.6512	
003.514	51.7800	48.2200	
003.581	50.4014	49.5986	
003.626	50.0286	49.9714	
003.687	49.0373	50.9627	
003.752	47.6687	52.3313	
003.832	46.5261	53.4739	
003.890	46.5772	53.4229	
003.943	45.8828	54.1172	
004.015	45.2613	54.7387	
004.078	46.5966	53.4034	
004.136	47.0075	52.9925	
004.199	46.9325	53.0675	
004.263	46.8001	53.1999	
004.331	47.3722	52.6278	
004.383	48.7981	51.2019	
004.448	49.5757	50.4243	
004.510	49.9280	50.0720	
004.574	49.7360	50.2640	
004.634	49.2829	50.7171	
004.699	48.2706	51.7294	
004.767	47.7027	52.2973	
004.831	47.1606	52.8394	
004.890	47.4136	52.5864	
004.943	47.4664	52.5336	
005.014	46.6308	53.3692	
005.285	45.7270	54.2730	
005.301	45.6008	54.3992	
005.309	47.7656	52.2344	
005.318	47.7930	52.2070	
005.326	47.5390	52.4610	
005.377	48.1939	51.8061	
005.451	49.5492	50.4508	
005.514	50.1947	49.8053	
005.576	50.7811	49.2189	
005.636	51.6050	48.3950	
005.700	52.6784	47.3216	
005.764	53.3244	46.6756	
005.830	54.0861	45.9139	
005.890	54.7160	45.2840	
005.948	54.0405	45.9595	
006.010	52.9091	47.0909	
006.075	52.6805	47.3195	
006.135	52.0248	47.9752	
006.202	50.7655	49.2345	
006.266	49.4103	50.5897	
006.316	48.9463	51.0537	
006.376	48.2717	51.7283	
006.451	46.7055	53.2945	
006.514	45.5213	54.4787	
006.578	45.5690	54.4310	
006.640	46.0786	53.9214	
006.688	45.4939	54.5061	
006.765	45.6452	54.3548	
006.830	46.9102	53.0898	
006.890	47.6249	52.3751	
006.947	47.4720	52.5280	
007.013	47.5050	52.4950	
7692	 7692	 7692 
7701	 7701	 7701 
000.000	50.0000	50.0000	
000.009	50.0000	50.0000	
000.016	48.6342	51.3658	
000.087	48.4815	51.5185	
000.148	48.8730	51.1270	
000.198	49.4404	50.5597	
000.258	49.6246	50.3754	
000.326	48.4718	51.5282	
000.386	47.0824	52.9176	
000.446	46.6634	53.3366	
000.510	47.4658	52.5343	
000.587	47.5418	52.4582	
000.653	47.2579	52.7421	
000.712	47.9724	52.0276	
000.772	49.3075	50.6925	
000.842	49.7008	50.2992	
000.894	48.5348	51.4652	
000.955	47.6283	52.3717	
001.010	47.1615	52.8385	
001.089	47.6367	52.3633	
001.153	47.0125	52.9875	
001.206	45.9116	54.0884	
001.258	46.2221	53.7779	
001.326	47.4749	52.5251	
001.401	46.7554	53.2446	
001.463	45.9122	54.0878	
001.518	46.2135	53.7865	
001.574	47.7258	52.2743	
001.654	48.6047	51.3953	
001.713	49.4310	50.5690	
001.772	50.6391	49.3609	
001.826	51.7045	48.2955	
001.886	51.9753	48.0247	
001.946	52.4812	47.5188	
002.027	53.2325	46.7675	
002.089	53.5047	46.4953	
002.138	53.7945	46.2055	
002.213	54.7184	45.2816	
002.259	55.2370	44.7630	
002.342	55.5054	44.4946	
002.394	56.2666	43.7334	
002.446	56.8135	43.1865	
